UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_r	tib_ant_r
    488.00000000	      9.76000000	      0.04305380	      0.07065127
    489.00000000	      9.78000000	      0.04598460	      0.06718476
    490.00000000	      9.80000000	      0.04877698	      0.06386525
    491.00000000	      9.82000000	      0.05135015	      0.06077801
    492.00000000	      9.84000000	      0.05362341	      0.05799908
    493.00000000	      9.86000000	      0.05556612	      0.05559113
    494.00000000	      9.88000000	      0.05714947	      0.05360082
    495.00000000	      9.90000000	      0.05836077	      0.05205842
    496.00000000	      9.92000000	      0.05919875	      0.05098015
    497.00000000	      9.94000000	      0.05966772	      0.05037240
    498.00000000	      9.96000000	      0.05977214	      0.05023663
    499.00000000	      9.98000000	      0.05951326	      0.05057292
    500.00000000	     10.00000000	      0.05888819	      0.05138090
    501.00000000	     10.02000000	      0.05789197	      0.05265756
    502.00000000	     10.04000000	      0.05652194	      0.05439294
    503.00000000	     10.06000000	      0.05478353	      0.05656528
    504.00000000	     10.08000000	      0.05269586	      0.05913747
    505.00000000	     10.10000000	      0.05029530	      0.06205588
    506.00000000	     10.12000000	      0.04761281	      0.06525173
    507.00000000	     10.14000000	      0.04475188	      0.06864446
    508.00000000	     10.16000000	      0.04178720	      0.07214637
    509.00000000	     10.18000000	      0.03880495	      0.07566755
    510.00000000	     10.20000000	      0.03589492	      0.07912067
    511.00000000	     10.22000000	      0.03314673	      0.08242510
    512.00000000	     10.24000000	      0.03064433	      0.08551016
    513.00000000	     10.26000000	      0.02845808	      0.08831726
    514.00000000	     10.28000000	      0.02663539	      0.09080080
    515.00000000	     10.30000000	      0.02519314	      0.09292789
    516.00000000	     10.32000000	      0.02411607	      0.09467691
    517.00000000	     10.34000000	      0.02336805	      0.09603535
    518.00000000	     10.36000000	      0.02289885	      0.09699722
    519.00000000	     10.38000000	      0.02264903	      0.09756041
    520.00000000	     10.40000000	      0.02257977	      0.09772458
    521.00000000	     10.42000000	      0.02267932	      0.09748979
    522.00000000	     10.44000000	      0.02296443	      0.09685599
    523.00000000	     10.46000000	      0.02347823	      0.09582370
    524.00000000	     10.48000000	      0.02428166	      0.09439554
    525.00000000	     10.50000000	      0.02542098	      0.09257847
    526.00000000	     10.52000000	      0.02693033	      0.09038642
    527.00000000	     10.54000000	      0.02881954	      0.08784286
    528.00000000	     10.56000000	      0.03106597	      0.08498287
    529.00000000	     10.58000000	      0.03361751	      0.08185435
    530.00000000	     10.60000000	      0.03640071	      0.07851814
    531.00000000	     10.62000000	      0.03933011	      0.07504686
    532.00000000	     10.64000000	      0.04231573	      0.07152259
    533.00000000	     10.66000000	      0.04526816	      0.06803346
    534.00000000	     10.68000000	      0.04810223	      0.06466933
    535.00000000	     10.70000000	      0.05074079	      0.06151700
    536.00000000	     10.72000000	      0.05308943	      0.05865526
    537.00000000	     10.74000000	      0.05511741	      0.05615039
    538.00000000	     10.76000000	      0.05679156	      0.05405316
    539.00000000	     10.78000000	      0.05809551	      0.05239778
    540.00000000	     10.80000000	      0.05902571	      0.05120361
    541.00000000	     10.82000000	      0.05958562	      0.05047902
    542.00000000	     10.84000000	      0.05978010	      0.05022628
    543.00000000	     10.86000000	      0.05961136	      0.05044560
    544.00000000	     10.88000000	      0.05907747	      0.05113682
    545.00000000	     10.90000000	      0.05817364	      0.05229791
    546.00000000	     10.92000000	      0.05689615	      0.05392112
    547.00000000	     10.94000000	      0.05524785	      0.05598801
    548.00000000	     10.96000000	      0.05324404	      0.05846549
    549.00000000	     10.98000000	      0.05091663	      0.06130399
    550.00000000	     11.00000000	      0.04829630	      0.06443821
    551.00000000	     11.02000000	      0.04547366	      0.06779013
    552.00000000	     11.04000000	      0.04252688	      0.07127336
    553.00000000	     11.06000000	      0.03954070	      0.07479809
    554.00000000	     11.08000000	      0.03660434	      0.07827591
    555.00000000	     11.10000000	      0.03380789	      0.08162420
    556.00000000	     11.12000000	      0.03123734	      0.08476957
    557.00000000	     11.14000000	      0.02896729	      0.08765030
    558.00000000	     11.16000000	      0.02705167	      0.09021756
    559.00000000	     11.18000000	      0.02551538	      0.09243539
    560.00000000	     11.20000000	      0.02435081	      0.09427957
    561.00000000	     11.22000000	      0.02352484	      0.09573556
    562.00000000	     11.24000000	      0.02299264	      0.09679600
    563.00000000	     11.26000000	      0.02269303	      0.09745804
    564.00000000	     11.28000000	      0.02258123	      0.09772109
    565.00000000	     11.30000000	      0.02263849	      0.09758515
    566.00000000	     11.32000000	      0.02287455	      0.09705021
    567.00000000	     11.34000000	      0.02332643	      0.09611654
    568.00000000	     11.36000000	      0.02405270	      0.09478603
    569.00000000	     11.38000000	      0.02510523	      0.09306434
    570.00000000	     11.40000000	      0.02652077	      0.09096343
    571.00000000	     11.42000000	      0.02831670	      0.08850418
    572.00000000	     11.44000000	      0.03047845	      0.08571864
    573.00000000	     11.46000000	      0.03296056	      0.08265148
    574.00000000	     11.48000000	      0.03569400	      0.07936039
    575.00000000	     11.50000000	      0.03859549	      0.07591525
    576.00000000	     11.52000000	      0.04157561	      0.07239607
    577.00000000	     11.54000000	      0.04454442	      0.06888984
    578.00000000	     11.56000000	      0.04741540	      0.06548644
    579.00000000	     11.58000000	      0.05011480	      0.06227390
    580.00000000	     11.60000000	      0.05253566	      0.05933342
    581.00000000	     11.62000000	      0.05464690	      0.05673476
    582.00000000	     11.64000000	      0.05641085	      0.05453270
    583.00000000	     11.66000000	      0.05780727	      0.05276550
    584.00000000	     11.68000000	      0.05882992	      0.05145593
    585.00000000	     11.70000000	      0.05948110	      0.05061462
    586.00000000	     11.72000000	      0.05976578	      0.05024492
    587.00000000	     11.74000000	      0.05968706	      0.05034727
    588.00000000	     11.76000000	      0.05924403	      0.05092161
    589.00000000	     11.78000000	      0.05843234	      0.05196670
    590.00000000	     11.80000000	      0.05724753	      0.05347662
    591.00000000	     11.82000000	      0.05569026	      0.05543604
    592.00000000	     11.84000000	      0.05377226	      0.05781576
    593.00000000	     11.86000000	      0.05152107	      0.06057031
    594.00000000	     11.88000000	      0.04896740	      0.06363809
    595.00000000	     11.90000000	      0.04618779	      0.06694388
    596.00000000	     11.92000000	      0.04326411	      0.07040290
    597.00000000	     11.94000000	      0.04027950	      0.07392571
    598.00000000	     11.96000000	      0.03732236	      0.07742315
    599.00000000	     11.98000000	      0.03448296	      0.08081078
    600.00000000	     12.00000000	      0.03184890	      0.08401267
    601.00000000	     12.02000000	      0.02949840	      0.08696403
    602.00000000	     12.04000000	      0.02749140	      0.08961281
    603.00000000	     12.06000000	      0.02586057	      0.09191991
    604.00000000	     12.08000000	      0.02460628	      0.09385836
    605.00000000	     12.10000000	      0.02369977	      0.09541146
    606.00000000	     12.12000000	      0.02310061	      0.09657031
    607.00000000	     12.14000000	      0.02274844	      0.09733118
    608.00000000	     12.16000000	      0.02259293	      0.09769309
    609.00000000	     12.18000000	      0.02260850	      0.09765602
    610.00000000	     12.20000000	      0.02279781	      0.09721995
    611.00000000	     12.22000000	      0.02319144	      0.09638499
    612.00000000	     12.24000000	      0.02384353	      0.09515248
    613.00000000	     12.26000000	      0.02481190	      0.09352689
    614.00000000	     12.28000000	      0.02613473	      0.09151839
    615.00000000	     12.30000000	      0.02783647	      0.08914541
    616.00000000	     12.32000000	      0.02991070	      0.08643706
    617.00000000	     12.34000000	      0.03231911	      0.08343481
    618.00000000	     12.36000000	      0.03499764	      0.08019314
    619.00000000	     12.38000000	      0.03786570	      0.07677906
    620.00000000	     12.40000000	      0.04083477	      0.07327033
    621.00000000	     12.42000000	      0.04381464	      0.06975255
    622.00000000	     12.44000000	      0.04671761	      0.06631531
    623.00000000	     12.46000000	      0.04946193	      0.06304756
    624.00000000	     12.48000000	      0.05196281	      0.06003265
    625.00000000	     12.50000000	      0.05415497	      0.05734357
    626.00000000	     12.52000000	      0.05600750	      0.05503902
    627.00000000	     12.54000000	      0.05749603	      0.05316139
    628.00000000	     12.56000000	      0.05861132	      0.05173704
    629.00000000	     12.58000000	      0.05935409	      0.05077919
    630.00000000	     12.60000000	      0.05972917	      0.05029253
    631.00000000	     12.62000000	      0.05974041	      0.05027791
    632.00000000	     12.64000000	      0.05938796	      0.05073533
    633.00000000	     12.66000000	      0.05866811	      0.05166407
    634.00000000	     12.68000000	      0.05757600	      0.05305979
    635.00000000	     12.70000000	      0.05611045	      0.05490996
    636.00000000	     12.72000000	      0.05427994	      0.05718911
    637.00000000	     12.74000000	      0.05210777	      0.05985593
    638.00000000	     12.76000000	      0.04962502	      0.06285264
    639.00000000	     12.78000000	      0.04689302	      0.06610706
    640.00000000	     12.80000000	      0.04399758	      0.06953635
    641.00000000	     12.82000000	      0.04101997	      0.07305176
    642.00000000	     12.84000000	      0.03804762	      0.07656361
    643.00000000	     12.86000000	      0.03517069	      0.07998591
    644.00000000	     12.88000000	      0.03247796	      0.08324032
    645.00000000	     12.90000000	      0.03005073	      0.08625913
    646.00000000	     12.92000000	      0.02795438	      0.08898702
    647.00000000	     12.94000000	      0.02622904	      0.09138174
    648.00000000	     12.96000000	      0.02488316	      0.09341346
    649.00000000	     12.98000000	      0.02389399	      0.09506313
    650.00000000	     13.00000000	      0.02322367	      0.09632017
    651.00000000	     13.02000000	      0.02281580	      0.09717981
