UNKNOWN
version=1
nRows=5001
nColumns=6
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   3738.00000000	     47.47400000	      0.02695664	      0.03742547	      0.09034972	      0.07730084
   3739.00000000	     47.47600000	      0.02664057	      0.03739202	      0.09079347	      0.07734052
   3740.00000000	     47.47800000	      0.02634659	      0.03737539	      0.09121241	      0.07736024
   3741.00000000	     47.48000000	      0.02607571	      0.03737532	      0.09160428	      0.07736033
   3742.00000000	     47.48200000	      0.02582871	      0.03739137	      0.09196701	      0.07734130
   3743.00000000	     47.48400000	      0.02560608	      0.03742296	      0.09229880	      0.07730383
   3744.00000000	     47.48600000	      0.02540807	      0.03746944	      0.09259811	      0.07724871
   3745.00000000	     47.48800000	      0.02523469	      0.03753003	      0.09286371	      0.07717687
   3746.00000000	     47.49000000	      0.02508579	      0.03760384	      0.09309466	      0.07708936
   3747.00000000	     47.49200000	      0.02496101	      0.03768996	      0.09329033	      0.07698729
   3748.00000000	     47.49400000	      0.02485988	      0.03778742	      0.09345043	      0.07687181
   3749.00000000	     47.49600000	      0.02478180	      0.03789521	      0.09357503	      0.07674411
   3750.00000000	     47.49800000	      0.02472608	      0.03801235	      0.09366447	      0.07660537
   3751.00000000	     47.50000000	      0.02469203	      0.03813784	      0.09371936	      0.07645680
   3752.00000000	     47.50200000	      0.02467875	      0.03827070	      0.09374082	      0.07629953
   3753.00000000	     47.50400000	      0.02468543	      0.03841000	      0.09373001	      0.07613469
   3754.00000000	     47.50600000	      0.02471119	      0.03855480	      0.09368845	      0.07596339
   3755.00000000	     47.50800000	      0.02475510	      0.03870424	      0.09361783	      0.07578664
   3756.00000000	     47.51000000	      0.02481619	      0.03885750	      0.09352005	      0.07560543
   3757.00000000	     47.51200000	      0.02489345	      0.03901380	      0.09339713	      0.07542066
   3758.00000000	     47.51400000	      0.02498584	      0.03917241	      0.09325123	      0.07523320
   3759.00000000	     47.51600000	      0.02509228	      0.03933262	      0.09308454	      0.07504389
   3760.00000000	     47.51800000	      0.02521162	      0.03949397	      0.09289933	      0.07485328
   3761.00000000	     47.52000000	      0.02534272	      0.03965591	      0.09269782	      0.07466200
   3762.00000000	     47.52200000	      0.02548444	      0.03981804	      0.09248218	      0.07447054
   3763.00000000	     47.52400000	      0.02563564	      0.03998000	      0.09225446	      0.07427930
   3764.00000000	     47.52600000	      0.02579524	      0.04014148	      0.09201658	      0.07408865
   3765.00000000	     47.52800000	      0.02596219	      0.04030226	      0.09177031	      0.07389884
   3766.00000000	     47.53000000	      0.02613556	      0.04046211	      0.09151719	      0.07371016
   3767.00000000	     47.53200000	      0.02631444	      0.04062089	      0.09125861	      0.07352276
   3768.00000000	     47.53400000	      0.02649809	      0.04077843	      0.09099573	      0.07333682
   3769.00000000	     47.53600000	      0.02668583	      0.04093464	      0.09072952	      0.07315247
   3770.00000000	     47.53800000	      0.02687712	      0.04108941	      0.09046076	      0.07296982
   3771.00000000	     47.54000000	      0.02707154	      0.04124266	      0.09018999	      0.07278897
   3772.00000000	     47.54200000	      0.02726875	      0.04139432	      0.08991765	      0.07261000
   3773.00000000	     47.54400000	      0.02746853	      0.04154434	      0.08964400	      0.07243297
   3774.00000000	     47.54600000	      0.02767073	      0.04169263	      0.08936917	      0.07225798
   3775.00000000	     47.54800000	      0.02787530	      0.04183914	      0.08909317	      0.07208508
   3776.00000000	     47.55000000	      0.02808223	      0.04198380	      0.08881600	      0.07191436
   3777.00000000	     47.55200000	      0.02829154	      0.04212654	      0.08853752	      0.07174590
   3778.00000000	     47.55400000	      0.02850331	      0.04226726	      0.08825762	      0.07157981
   3779.00000000	     47.55600000	      0.02871760	      0.04240588	      0.08797616	      0.07141619
   3780.00000000	     47.55800000	      0.02893448	      0.04254231	      0.08769299	      0.07125514
   3781.00000000	     47.56000000	      0.02915399	      0.04267642	      0.08740803	      0.07109683
   3782.00000000	     47.56200000	      0.02937605	      0.04280799	      0.08712134	      0.07094150
   3783.00000000	     47.56400000	      0.02960101	      0.04293697	      0.08683244	      0.07078922
   3784.00000000	     47.56600000	      0.02982869	      0.04306326	      0.08654151	      0.07064010
   3785.00000000	     47.56800000	      0.03005882	      0.04318672	      0.08624886	      0.07049430
   3786.00000000	     47.57000000	      0.03029125	      0.04330718	      0.08595465	      0.07035203
   3787.00000000	     47.57200000	      0.03052576	      0.04342449	      0.08565911	      0.07021347
   3788.00000000	     47.57400000	      0.03076208	      0.04353851	      0.08536253	      0.07007879
   3789.00000000	     47.57600000	      0.03099991	      0.04364908	      0.08506524	      0.06994816
   3790.00000000	     47.57800000	      0.03123890	      0.04375606	      0.08476763	      0.06982177
   3791.00000000	     47.58000000	      0.03147871	      0.04385929	      0.08447007	      0.06969979
   3792.00000000	     47.58200000	      0.03171902	      0.04395864	      0.08417289	      0.06958238
   3793.00000000	     47.58400000	      0.03195937	      0.04405399	      0.08387661	      0.06946968
   3794.00000000	     47.58600000	      0.03219940	      0.04414523	      0.08358161	      0.06936184
   3795.00000000	     47.58800000	      0.03243875	      0.04423222	      0.08328830	      0.06925900
   3796.00000000	     47.59000000	      0.03267702	      0.04431487	      0.08299709	      0.06916129
   3797.00000000	     47.59200000	      0.03291401	      0.04439303	      0.08270815	      0.06906887
   3798.00000000	     47.59400000	      0.03314920	      0.04446666	      0.08242209	      0.06898180
   3799.00000000	     47.59600000	      0.03338252	      0.04453564	      0.08213894	      0.06890023
   3800.00000000	     47.59800000	      0.03361369	      0.04459988	      0.08185897	      0.06882425
   3801.00000000	     47.60000000	      0.03384253	      0.04465932	      0.08158236	      0.06875395
   3802.00000000	     47.60200000	      0.03406884	      0.04471390	      0.08130928	      0.06868938
   3803.00000000	     47.60400000	      0.03429254	      0.04476358	      0.08103983	      0.06863061
   3804.00000000	     47.60600000	      0.03451347	      0.04480834	      0.08077412	      0.06857766
   3805.00000000	     47.60800000	      0.03473158	      0.04484815	      0.08051218	      0.06853055
   3806.00000000	     47.61000000	      0.03494686	      0.04488303	      0.08025400	      0.06848929
   3807.00000000	     47.61200000	      0.03515926	      0.04491297	      0.07999959	      0.06845386
   3808.00000000	     47.61400000	      0.03536885	      0.04493804	      0.07974884	      0.06842420
   3809.00000000	     47.61600000	      0.03557556	      0.04495831	      0.07950183	      0.06840020
   3810.00000000	     47.61800000	      0.03577957	      0.04497385	      0.07925827	      0.06838182
   3811.00000000	     47.62000000	      0.03598063	      0.04498481	      0.07901848	      0.06836885
   3812.00000000	     47.62200000	      0.03617896	      0.04499127	      0.07878214	      0.06836121
   3813.00000000	     47.62400000	      0.03637459	      0.04499336	      0.07854922	      0.06835873
   3814.00000000	     47.62600000	      0.03656751	      0.04499126	      0.07831971	      0.06836122
   3815.00000000	     47.62800000	      0.03675768	      0.04498515	      0.07809361	      0.06836844
   3816.00000000	     47.63000000	      0.03694508	      0.04497516	      0.07787098	      0.06838026
   3817.00000000	     47.63200000	      0.03712960	      0.04496155	      0.07765188	      0.06839637
   3818.00000000	     47.63400000	      0.03731116	      0.04494452	      0.07743643	      0.06841653
   3819.00000000	     47.63600000	      0.03748968	      0.04492425	      0.07722471	      0.06844051
   3820.00000000	     47.63800000	      0.03766491	      0.04490096	      0.07701698	      0.06846807
   3821.00000000	     47.64000000	      0.03783655	      0.04487488	      0.07681360	      0.06849894
   3822.00000000	     47.64200000	      0.03800441	      0.04484620	      0.07661477	      0.06853287
   3823.00000000	     47.64400000	      0.03816811	      0.04481512	      0.07642096	      0.06856964
   3824.00000000	     47.64600000	      0.03832720	      0.04478181	      0.07623266	      0.06860904
   3825.00000000	     47.64800000	      0.03848122	      0.04474649	      0.07605042	      0.06865083
   3826.00000000	     47.65000000	      0.03862972	      0.04470929	      0.07587477	      0.06869484
   3827.00000000	     47.65200000	      0.03877215	      0.04467036	      0.07570633	      0.06874089
   3828.00000000	     47.65400000	      0.03890804	      0.04462984	      0.07554567	      0.06878882
   3829.00000000	     47.65600000	      0.03903681	      0.04458777	      0.07539346	      0.06883857
   3830.00000000	     47.65800000	      0.03915787	      0.04454421	      0.07525039	      0.06889009
   3831.00000000	     47.66000000	      0.03927076	      0.04449919	      0.07511699	      0.06894333
   3832.00000000	     47.66200000	      0.03937497	      0.04445274	      0.07499387	      0.06899827
   3833.00000000	     47.66400000	      0.03947015	      0.04440480	      0.07488142	      0.06905496
   3834.00000000	     47.66600000	      0.03955585	      0.04435533	      0.07478019	      0.06911344
   3835.00000000	     47.66800000	      0.03963177	      0.04430427	      0.07469052	      0.06917382
   3836.00000000	     47.67000000	      0.03969767	      0.04425150	      0.07461269	      0.06923620
   3837.00000000	     47.67200000	      0.03975345	      0.04419693	      0.07454681	      0.06930071
   3838.00000000	     47.67400000	      0.03979917	      0.04414039	      0.07449282	      0.06936756
   3839.00000000	     47.67600000	      0.03983490	      0.04408172	      0.07445063	      0.06943690
   3840.00000000	     47.67800000	      0.03986089	      0.04402079	      0.07441993	      0.06950892
   3841.00000000	     47.68000000	      0.03987751	      0.04395744	      0.07440031	      0.06958380
   3842.00000000	     47.68200000	      0.03988526	      0.04389152	      0.07439117	      0.06966170
   3843.00000000	     47.68400000	      0.03988476	      0.04382287	      0.07439175	      0.06974282
   3844.00000000	     47.68600000	      0.03987676	      0.04375142	      0.07440120	      0.06982724
   3845.00000000	     47.68800000	      0.03986211	      0.04367700	      0.07441850	      0.06991517
   3846.00000000	     47.69000000	      0.03984179	      0.04359957	      0.07444250	      0.07000665
   3847.00000000	     47.69200000	      0.03981681	      0.04351904	      0.07447199	      0.07010180
   3848.00000000	     47.69400000	      0.03978823	      0.04343531	      0.07450573	      0.07020070
   3849.00000000	     47.69600000	      0.03975725	      0.04334843	      0.07454232	      0.07030332
   3850.00000000	     47.69800000	      0.03972505	      0.04325840	      0.07458035	      0.07040965
   3851.00000000	     47.70000000	      0.03969287	      0.04316524	      0.07461835	      0.07051967
   3852.00000000	     47.70200000	      0.03966181	      0.04306897	      0.07465504	      0.07063335
   3853.00000000	     47.70400000	      0.03963301	      0.04296962	      0.07468905	      0.07075066
   3854.00000000	     47.70600000	      0.03960751	      0.04286727	      0.07471917	      0.07087152
   3855.00000000	     47.70800000	      0.03958631	      0.04276194	      0.07474421	      0.07099587
   3856.00000000	     47.71000000	      0.03957032	      0.04265373	      0.07476310	      0.07112362
   3857.00000000	     47.71200000	      0.03956026	      0.04254270	      0.07477497	      0.07125468
   3858.00000000	     47.71400000	      0.03955682	      0.04242888	      0.07477904	      0.07138904
   3859.00000000	     47.71600000	      0.03956047	      0.04231231	      0.07477473	      0.07152664
   3860.00000000	     47.71800000	      0.03957151	      0.04219292	      0.07476169	      0.07166755
   3861.00000000	     47.72000000	      0.03959010	      0.04207071	      0.07473973	      0.07181179
   3862.00000000	     47.72200000	      0.03961618	      0.04194557	      0.07470893	      0.07195948
   3863.00000000	     47.72400000	      0.03964951	      0.04181737	      0.07466956	      0.07211077
   3864.00000000	     47.72600000	      0.03968964	      0.04168590	      0.07462217	      0.07226591
   3865.00000000	     47.72800000	      0.03973594	      0.04155092	      0.07456749	      0.07242520
   3866.00000000	     47.73000000	      0.03978756	      0.04141209	      0.07450652	      0.07258903
   3867.00000000	     47.73200000	      0.03984350	      0.04126905	      0.07444047	      0.07275783
   3868.00000000	     47.73400000	      0.03990256	      0.04112135	      0.07437073	      0.07293214
   3869.00000000	     47.73600000	      0.03996336	      0.04096850	      0.07429894	      0.07311251
   3870.00000000	     47.73800000	      0.04002441	      0.04080996	      0.07422686	      0.07329961
   3871.00000000	     47.74000000	      0.04008405	      0.04064515	      0.07415644	      0.07349412
   3872.00000000	     47.74200000	      0.04014055	      0.04047344	      0.07408974	      0.07369678
   3873.00000000	     47.74400000	      0.04019206	      0.04029422	      0.07402893	      0.07390834
   3874.00000000	     47.74600000	      0.04023671	      0.04010680	      0.07397622	      0.07412959
   3875.00000000	     47.74800000	      0.04027260	      0.03991056	      0.07393385	      0.07436129
   3876.00000000	     47.75000000	      0.04029783	      0.03970487	      0.07390407	      0.07460419
   3877.00000000	     47.75200000	      0.04031057	      0.03948913	      0.07388904	      0.07485900
   3878.00000000	     47.75400000	      0.04030905	      0.03926282	      0.07389083	      0.07512637
   3879.00000000	     47.75600000	      0.04029165	      0.03902547	      0.07391136	      0.07540686
   3880.00000000	     47.75800000	      0.04025692	      0.03877670	      0.07395237	      0.07570095
   3881.00000000	     47.76000000	      0.04020359	      0.03851627	      0.07401532	      0.07600896
   3882.00000000	     47.76200000	      0.04013065	      0.03824404	      0.07410143	      0.07633108
   3883.00000000	     47.76400000	      0.04003736	      0.03796003	      0.07421157	      0.07666733
   3884.00000000	     47.76600000	      0.03992332	      0.03766442	      0.07434622	      0.07701756
   3885.00000000	     47.76800000	      0.03978841	      0.03735755	      0.07450552	      0.07738141
   3886.00000000	     47.77000000	      0.03963292	      0.03703995	      0.07468916	      0.07775831
   3887.00000000	     47.77200000	      0.03945750	      0.03671234	      0.07489637	      0.07814751
   3888.00000000	     47.77400000	      0.03926317	      0.03637560	      0.07512595	      0.07854802
   3889.00000000	     47.77600000	      0.03905135	      0.03603081	      0.07537627	      0.07895866
   3890.00000000	     47.77800000	      0.03882384	      0.03567924	      0.07564522	      0.07937802
   3891.00000000	     47.78000000	      0.03858276	      0.03532232	      0.07593031	      0.07980449
   3892.00000000	     47.78200000	      0.03833060	      0.03496160	      0.07622864	      0.08023633
   3893.00000000	     47.78400000	      0.03807009	      0.03459878	      0.07653701	      0.08067162
   3894.00000000	     47.78600000	      0.03780418	      0.03423565	      0.07685195	      0.08110831
   3895.00000000	     47.78800000	      0.03753599	      0.03387408	      0.07716980	      0.08154426
   3896.00000000	     47.79000000	      0.03726875	      0.03351598	      0.07748675	      0.08197723
   3897.00000000	     47.79200000	      0.03700581	      0.03316332	      0.07779885	      0.08240495
   3898.00000000	     47.79400000	      0.03675043	      0.03281797	      0.07810223	      0.08282516
   3899.00000000	     47.79600000	      0.03650581	      0.03248179	      0.07839309	      0.08323563
   3900.00000000	     47.79800000	      0.03627483	      0.03215655	      0.07866797	      0.08363422
   3901.00000000	     47.80000000	      0.03606015	      0.03184391	      0.07892370	      0.08401882
   3902.00000000	     47.80200000	      0.03586416	      0.03154543	      0.07915736	      0.08438745
   3903.00000000	     47.80400000	      0.03568886	      0.03126250	      0.07936653	      0.08473830
   3904.00000000	     47.80600000	      0.03553589	      0.03099637	      0.07954920	      0.08506966
   3905.00000000	     47.80800000	      0.03540650	      0.03074811	      0.07970384	      0.08538003
   3906.00000000	     47.81000000	      0.03530151	      0.03051863	      0.07982938	      0.08566808
   3907.00000000	     47.81200000	      0.03522133	      0.03030865	      0.07992530	      0.08593269
   3908.00000000	     47.81400000	      0.03516602	      0.03011871	      0.07999150	      0.08617294
   3909.00000000	     47.81600000	      0.03513528	      0.02994914	      0.08002830	      0.08638817
   3910.00000000	     47.81800000	      0.03512846	      0.02980017	      0.08003647	      0.08657787
   3911.00000000	     47.82000000	      0.03514464	      0.02967182	      0.08001710	      0.08674180
   3912.00000000	     47.82200000	      0.03518264	      0.02956397	      0.07997161	      0.08687991
   3913.00000000	     47.82400000	      0.03524107	      0.02947636	      0.07990168	      0.08699233
   3914.00000000	     47.82600000	      0.03531843	      0.02940864	      0.07980915	      0.08707940
   3915.00000000	     47.82800000	      0.03541300	      0.02936035	      0.07969607	      0.08714156
   3916.00000000	     47.83000000	      0.03552304	      0.02933097	      0.07956456	      0.08717942
   3917.00000000	     47.83200000	      0.03564672	      0.02931988	      0.07941684	      0.08719372
   3918.00000000	     47.83400000	      0.03578225	      0.02932641	      0.07925508	      0.08718530
   3919.00000000	     47.83600000	      0.03592784	      0.02934983	      0.07908141	      0.08715511
   3920.00000000	     47.83800000	      0.03608181	      0.02938938	      0.07889788	      0.08710418
   3921.00000000	     47.84000000	      0.03624251	      0.02944427	      0.07870646	      0.08703357
   3922.00000000	     47.84200000	      0.03640838	      0.02951373	      0.07850900	      0.08694436
   3923.00000000	     47.84400000	      0.03657802	      0.02959693	      0.07830720	      0.08683766
   3924.00000000	     47.84600000	      0.03675012	      0.02969311	      0.07810260	      0.08671458
   3925.00000000	     47.84800000	      0.03692355	      0.02980148	      0.07789655	      0.08657621
   3926.00000000	     47.85000000	      0.03709730	      0.02992127	      0.07769023	      0.08642361
   3927.00000000	     47.85200000	      0.03727052	      0.03005179	      0.07748465	      0.08625779
   3928.00000000	     47.85400000	      0.03744252	      0.03019233	      0.07728063	      0.08607970
   3929.00000000	     47.85600000	      0.03761272	      0.03034226	      0.07707884	      0.08589026
   3930.00000000	     47.85800000	      0.03778069	      0.03050097	      0.07687977	      0.08569030
   3931.00000000	     47.86000000	      0.03794611	      0.03066789	      0.07668381	      0.08548060
   3932.00000000	     47.86200000	      0.03810875	      0.03084250	      0.07649123	      0.08526187
   3933.00000000	     47.86400000	      0.03826849	      0.03102432	      0.07630214	      0.08503479
   3934.00000000	     47.86600000	      0.03842529	      0.03121289	      0.07611659	      0.08479996
   3935.00000000	     47.86800000	      0.03857915	      0.03140779	      0.07593458	      0.08455796
   3936.00000000	     47.87000000	      0.03873016	      0.03160860	      0.07575599	      0.08430931
   3937.00000000	     47.87200000	      0.03887844	      0.03181499	      0.07558067	      0.08405448
   3938.00000000	     47.87400000	      0.03902409	      0.03202656	      0.07540849	      0.08379394
   3939.00000000	     47.87600000	      0.03916730	      0.03224299	      0.07523924	      0.08352813
   3940.00000000	     47.87800000	      0.03930817	      0.03246392	      0.07507279	      0.08325750
   3941.00000000	     47.88000000	      0.03944683	      0.03268900	      0.07490897	      0.08298246
   3942.00000000	     47.88200000	      0.03958344	      0.03291785	      0.07474760	      0.08270348
   3943.00000000	     47.88400000	      0.03971803	      0.03315014	      0.07458864	      0.08242096
   3944.00000000	     47.88600000	      0.03985068	      0.03338545	      0.07443200	      0.08213539
   3945.00000000	     47.88800000	      0.03998138	      0.03362340	      0.07427766	      0.08184722
   3946.00000000	     47.89000000	      0.04011012	      0.03386358	      0.07412567	      0.08155694
   3947.00000000	     47.89200000	      0.04023684	      0.03410555	      0.07397607	      0.08126504
   3948.00000000	     47.89400000	      0.04036144	      0.03434885	      0.07382899	      0.08097206
   3949.00000000	     47.89600000	      0.04048375	      0.03459300	      0.07368462	      0.08067857
   3950.00000000	     47.89800000	      0.04060364	      0.03483747	      0.07354311	      0.08038515
   3951.00000000	     47.90000000	      0.04072089	      0.03508167	      0.07340473	      0.08009249
   3952.00000000	     47.90200000	      0.04083525	      0.03532501	      0.07326976	      0.07980127
   3953.00000000	     47.90400000	      0.04094647	      0.03556704	      0.07313851	      0.07951199
   3954.00000000	     47.90600000	      0.04105427	      0.03580728	      0.07301129	      0.07922521
   3955.00000000	     47.90800000	      0.04115839	      0.03604496	      0.07288841	      0.07894180
   3956.00000000	     47.91000000	      0.04125857	      0.03627949	      0.07277020	      0.07866243
   3957.00000000	     47.91200000	      0.04135452	      0.03651026	      0.07265697	      0.07838779
   3958.00000000	     47.91400000	      0.04144600	      0.03673676	      0.07254902	      0.07811848
   3959.00000000	     47.91600000	      0.04153272	      0.03695844	      0.07244668	      0.07785510
   3960.00000000	     47.91800000	      0.04161448	      0.03717474	      0.07235020	      0.07759831
   3961.00000000	     47.92000000	      0.04169107	      0.03738526	      0.07225981	      0.07734854
   3962.00000000	     47.92200000	      0.04176231	      0.03758953	      0.07217575	      0.07710633
   3963.00000000	     47.92400000	      0.04182804	      0.03778722	      0.07209818	      0.07687204
   3964.00000000	     47.92600000	      0.04188816	      0.03797809	      0.07202723	      0.07664595
   3965.00000000	     47.92800000	      0.04194252	      0.03816190	      0.07196307	      0.07642831
   3966.00000000	     47.93000000	      0.04199106	      0.03833856	      0.07190579	      0.07621922
   3967.00000000	     47.93200000	      0.04203371	      0.03850798	      0.07185546	      0.07601877
   3968.00000000	     47.93400000	      0.04207043	      0.03866999	      0.07181212	      0.07582714
   3969.00000000	     47.93600000	      0.04210123	      0.03882474	      0.07177577	      0.07564415
   3970.00000000	     47.93800000	      0.04212604	      0.03897249	      0.07174648	      0.07546948
   3971.00000000	     47.94000000	      0.04214493	      0.03911331	      0.07172419	      0.07530305
   3972.00000000	     47.94200000	      0.04215793	      0.03924741	      0.07170884	      0.07514458
   3973.00000000	     47.94400000	      0.04216509	      0.03937506	      0.07170039	      0.07499376
   3974.00000000	     47.94600000	      0.04216642	      0.03949656	      0.07169883	      0.07485023
   3975.00000000	     47.94800000	      0.04216196	      0.03961221	      0.07170409	      0.07471362
   3976.00000000	     47.95000000	      0.04215181	      0.03972238	      0.07171607	      0.07458351
   3977.00000000	     47.95200000	      0.04213613	      0.03982725	      0.07173458	      0.07445966
   3978.00000000	     47.95400000	      0.04211489	      0.03992735	      0.07175964	      0.07434146
   3979.00000000	     47.95600000	      0.04208829	      0.04002295	      0.07179104	      0.07422858
   3980.00000000	     47.95800000	      0.04205641	      0.04011436	      0.07182866	      0.07412066
   3981.00000000	     47.96000000	      0.04201945	      0.04020182	      0.07187227	      0.07401741
   3982.00000000	     47.96200000	      0.04197758	      0.04028560	      0.07192170	      0.07391851
   3983.00000000	     47.96400000	      0.04193097	      0.04036576	      0.07197670	      0.07382389
   3984.00000000	     47.96600000	      0.04187969	      0.04044270	      0.07203722	      0.07373307
   3985.00000000	     47.96800000	      0.04182396	      0.04051635	      0.07210299	      0.07364613
   3986.00000000	     47.97000000	      0.04176393	      0.04058691	      0.07217383	      0.07356286
   3987.00000000	     47.97200000	      0.04169978	      0.04065437	      0.07224954	      0.07348324
   3988.00000000	     47.97400000	      0.04163167	      0.04071869	      0.07232991	      0.07340733
   3989.00000000	     47.97600000	      0.04155980	      0.04077975	      0.07241472	      0.07333526
   3990.00000000	     47.97800000	      0.04148424	      0.04083751	      0.07250389	      0.07326709
   3991.00000000	     47.98000000	      0.04140518	      0.04089179	      0.07259719	      0.07320303
   3992.00000000	     47.98200000	      0.04132272	      0.04094240	      0.07269450	      0.07314331
   3993.00000000	     47.98400000	      0.04123691	      0.04098923	      0.07279576	      0.07308805
   3994.00000000	     47.98600000	      0.04114792	      0.04103190	      0.07290077	      0.07303769
   3995.00000000	     47.98800000	      0.04105584	      0.04107031	      0.07300944	      0.07299237
   3996.00000000	     47.99000000	      0.04096073	      0.04110425	      0.07312167	      0.07295231
   3997.00000000	     47.99200000	      0.04086261	      0.04113359	      0.07323748	      0.07291768
   3998.00000000	     47.99400000	      0.04076157	      0.04115812	      0.07335671	      0.07288874
   3999.00000000	     47.99600000	      0.04065765	      0.04117771	      0.07347936	      0.07286562
   4000.00000000	     47.99800000	      0.04055090	      0.04119230	      0.07360535	      0.07284840
   4001.00000000	     48.00000000	      0.04044144	      0.04120190	      0.07373456	      0.07283708
   4002.00000000	     48.00200000	      0.04032915	      0.04120649	      0.07386710	      0.07283165
   4003.00000000	     48.00400000	      0.04021421	      0.04120619	      0.07400278	      0.07283201
   4004.00000000	     48.00600000	      0.04009672	      0.04120112	      0.07414148	      0.07283799
   4005.00000000	     48.00800000	      0.03997675	      0.04119146	      0.07428314	      0.07284939
   4006.00000000	     48.01000000	      0.03985440	      0.04117751	      0.07442760	      0.07286585
   4007.00000000	     48.01200000	      0.03972980	      0.04115958	      0.07457474	      0.07288701
   4008.00000000	     48.01400000	      0.03960307	      0.04113799	      0.07472442	      0.07291249
   4009.00000000	     48.01600000	      0.03947435	      0.04111326	      0.07487646	      0.07294167
   4010.00000000	     48.01800000	      0.03934378	      0.04108580	      0.07503071	      0.07297408
   4011.00000000	     48.02000000	      0.03921146	      0.04105613	      0.07518706	      0.07300909
   4012.00000000	     48.02200000	      0.03907756	      0.04102486	      0.07534530	      0.07304599
   4013.00000000	     48.02400000	      0.03894221	      0.04099249	      0.07550528	      0.07308419
   4014.00000000	     48.02600000	      0.03880548	      0.04095963	      0.07566693	      0.07312298
   4015.00000000	     48.02800000	      0.03866756	      0.04092684	      0.07583002	      0.07316167
   4016.00000000	     48.03000000	      0.03852859	      0.04089475	      0.07599438	      0.07319955
   4017.00000000	     48.03200000	      0.03838861	      0.04086392	      0.07616000	      0.07323593
   4018.00000000	     48.03400000	      0.03824768	      0.04083494	      0.07632678	      0.07327013
   4019.00000000	     48.03600000	      0.03810584	      0.04080834	      0.07649468	      0.07330152
   4020.00000000	     48.03800000	      0.03796316	      0.04078467	      0.07666363	      0.07332946
   4021.00000000	     48.04000000	      0.03781962	      0.04076433	      0.07683366	      0.07335346
   4022.00000000	     48.04200000	      0.03767527	      0.04074781	      0.07700469	      0.07337296
   4023.00000000	     48.04400000	      0.03753013	      0.04073541	      0.07717674	      0.07338759
   4024.00000000	     48.04600000	      0.03738417	      0.04072746	      0.07734983	      0.07339697
   4025.00000000	     48.04800000	      0.03723736	      0.04072417	      0.07752400	      0.07340085
   4026.00000000	     48.05000000	      0.03708965	      0.04072569	      0.07769931	      0.07339907
   4027.00000000	     48.05200000	      0.03694100	      0.04073207	      0.07787582	      0.07339153
   4028.00000000	     48.05400000	      0.03679136	      0.04074331	      0.07805360	      0.07337826
   4029.00000000	     48.05600000	      0.03664067	      0.04075931	      0.07823270	      0.07335939
   4030.00000000	     48.05800000	      0.03648889	      0.04077987	      0.07841322	      0.07333512
   4031.00000000	     48.06000000	      0.03633594	      0.04080472	      0.07859522	      0.07330580
   4032.00000000	     48.06200000	      0.03618176	      0.04083348	      0.07877880	      0.07327185
   4033.00000000	     48.06400000	      0.03602628	      0.04086574	      0.07896405	      0.07323378
   4034.00000000	     48.06600000	      0.03586941	      0.04090094	      0.07915109	      0.07319224
   4035.00000000	     48.06800000	      0.03571106	      0.04093845	      0.07934004	      0.07314797
   4036.00000000	     48.07000000	      0.03555111	      0.04097757	      0.07953103	      0.07310181
   4037.00000000	     48.07200000	      0.03538943	      0.04101750	      0.07972424	      0.07305468
   4038.00000000	     48.07400000	      0.03522590	      0.04105739	      0.07991984	      0.07300761
   4039.00000000	     48.07600000	      0.03506033	      0.04109628	      0.08011804	      0.07296172
   4040.00000000	     48.07800000	      0.03489255	      0.04113316	      0.08031910	      0.07291819
   4041.00000000	     48.08000000	      0.03472233	      0.04116699	      0.08052328	      0.07287827
   4042.00000000	     48.08200000	      0.03454943	      0.04119664	      0.08073090	      0.07284328
   4043.00000000	     48.08400000	      0.03437358	      0.04122093	      0.08094231	      0.07281461
   4044.00000000	     48.08600000	      0.03419450	      0.04123865	      0.08115787	      0.07279371
   4045.00000000	     48.08800000	      0.03401184	      0.04124858	      0.08137801	      0.07278198
   4046.00000000	     48.09000000	      0.03382529	      0.04124951	      0.08160317	      0.07278089
   4047.00000000	     48.09200000	      0.03363449	      0.04124020	      0.08183380	      0.07279188
   4048.00000000	     48.09400000	      0.03343908	      0.04121947	      0.08207039	      0.07281634
   4049.00000000	     48.09600000	      0.03323871	      0.04118621	      0.08231339	      0.07285559
   4050.00000000	     48.09800000	      0.03303305	      0.04113937	      0.08256329	      0.07291086
   4051.00000000	     48.10000000	      0.03282177	      0.04107803	      0.08282053	      0.07298325
   4052.00000000	     48.10200000	      0.03260457	      0.04100144	      0.08308555	      0.07307364
   4053.00000000	     48.10400000	      0.03238121	      0.04090898	      0.08335874	      0.07318275
   4054.00000000	     48.10600000	      0.03215150	      0.04080025	      0.08364041	      0.07331107
   4055.00000000	     48.10800000	      0.03191532	      0.04067508	      0.08393084	      0.07345880
   4056.00000000	     48.11000000	      0.03167261	      0.04053353	      0.08423020	      0.07362586
   4057.00000000	     48.11200000	      0.03142344	      0.04037595	      0.08453856	      0.07381186
   4058.00000000	     48.11400000	      0.03116794	      0.04020296	      0.08485588	      0.07401607
   4059.00000000	     48.11600000	      0.03090639	      0.04001547	      0.08518200	      0.07423741
   4060.00000000	     48.11800000	      0.03063916	      0.03981472	      0.08551665	      0.07447446
