UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	lat_gas_l	lat_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
    244.00000000	      2.44000000	      0.05442202	      0.04727546	      0.04467380	      0.04848660	      0.06873682	      0.06421147
    245.00000000	      2.45000000	      0.05467233	      0.04789109	      0.04532505	      0.04852227	      0.06796610	      0.06416894
    246.00000000	      2.46000000	      0.05533499	      0.04884964	      0.04588111	      0.04887800	      0.06730742	      0.06374475
    247.00000000	      2.47000000	      0.05568114	      0.04978964	      0.04603676	      0.04915905	      0.06712293	      0.06340933
    248.00000000	      2.48000000	      0.05590233	      0.05031230	      0.04612661	      0.04902067	      0.06701642	      0.06357452
    249.00000000	      2.49000000	      0.05623854	      0.05094978	      0.04637512	      0.04894622	      0.06672171	      0.06366336
    250.00000000	      2.50000000	      0.05686323	      0.05153228	      0.04688596	      0.04880590	      0.06611545	      0.06383076
    251.00000000	      2.51000000	      0.05748439	      0.05188575	      0.04738857	      0.04842072	      0.06551834	      0.06428997
    252.00000000	      2.52000000	      0.05803702	      0.05260393	      0.04785975	      0.04831755	      0.06495795	      0.06441289
    253.00000000	      2.53000000	      0.05850368	      0.05351249	      0.04827768	      0.04833955	      0.06446038	      0.06438669
    254.00000000	      2.54000000	      0.05845011	      0.05417411	      0.04826013	      0.04809680	      0.06448129	      0.06467580
    255.00000000	      2.55000000	      0.05822086	      0.05473494	      0.04808129	      0.04776217	      0.06469426	      0.06507406
    256.00000000	      2.56000000	      0.05846467	      0.05542186	      0.04831434	      0.04752673	      0.06441671	      0.06535409
    257.00000000	      2.57000000	      0.05894344	      0.05594828	      0.04878285	      0.04714084	      0.06385826	      0.06581273
    258.00000000	      2.58000000	      0.05924725	      0.05622509	      0.04911005	      0.04656130	      0.06346783	      0.06650082
    259.00000000	      2.59000000	      0.05935218	      0.05660589	      0.04925581	      0.04613662	      0.06329379	      0.06700455
    260.00000000	      2.60000000	      0.05948903	      0.05703289	      0.04941933	      0.04590401	      0.06309847	      0.06728029
    261.00000000	      2.61000000	      0.05961023	      0.05743009	      0.04956975	      0.04583118	      0.06291871	      0.06736659
    262.00000000	      2.62000000	      0.05962561	      0.05780744	      0.04965195	      0.04592563	      0.06282044	      0.06725466
    263.00000000	      2.63000000	      0.05938707	      0.05820452	      0.04953263	      0.04623423	      0.06296307	      0.06688881
    264.00000000	      2.64000000	      0.05909109	      0.05846499	      0.04939518	      0.04658335	      0.06312732	      0.06647465
    265.00000000	      2.65000000	      0.05894347	      0.05850588	      0.04941810	      0.04679924	      0.06309994	      0.06621841
    266.00000000	      2.66000000	      0.05897096	      0.05828737	      0.04961194	      0.04678903	      0.06286828	      0.06623053
    267.00000000	      2.67000000	      0.05876722	      0.05774221	      0.04963469	      0.04654784	      0.06284107	      0.06651679
    268.00000000	      2.68000000	      0.05842359	      0.05707659	      0.04960674	      0.04629748	      0.06287449	      0.06681380
    269.00000000	      2.69000000	      0.05793114	      0.05630794	      0.04952905	      0.04603863	      0.06296735	      0.06712072
    270.00000000	      2.70000000	      0.05715676	      0.05520892	      0.04924088	      0.04544655	      0.06331162	      0.06782224
    271.00000000	      2.71000000	      0.05654541	      0.05348392	      0.04909828	      0.04415562	      0.06348188	      0.06934955
    272.00000000	      2.72000000	      0.05565708	      0.05183666	      0.04868597	      0.04283161	      0.06397379	      0.07091362
    273.00000000	      2.73000000	      0.05450958	      0.05095839	      0.04807422	      0.04226293	      0.06470268	      0.07158492
    274.00000000	      2.74000000	      0.05312899	      0.05046452	      0.04735230	      0.04229395	      0.06556145	      0.07154831
    275.00000000	      2.75000000	      0.05137746	      0.05032455	      0.04638052	      0.04278823	      0.06671531	      0.07096483
    276.00000000	      2.76000000	      0.04921320	      0.05058495	      0.04507862	      0.04355717	      0.06825783	      0.07005674
    277.00000000	      2.77000000	      0.04672855	      0.05081464	      0.04348436	      0.04406442	      0.07014276	      0.06945735
    278.00000000	      2.78000000	      0.04387600	      0.05092979	      0.04147400	      0.04425829	      0.07251598	      0.06922818
    279.00000000	      2.79000000	      0.04072947	      0.05114455	      0.03909921	      0.04445681	      0.07531970	      0.06899346
    280.00000000	      2.80000000	      0.03685958	      0.05145552	      0.03631682	      0.04472427	      0.07861798	      0.06867711
    281.00000000	      2.81000000	      0.03219675	      0.05184290	      0.03321798	      0.04504797	      0.08233857	      0.06829410
    282.00000000	      2.82000000	      0.02756491	      0.05220201	      0.03025700	      0.04531490	      0.08599792	      0.06797812
    283.00000000	      2.83000000	      0.02387117	      0.05266413	      0.02804218	      0.04566111	      0.08886949	      0.06756810
    284.00000000	      2.84000000	      0.02126477	      0.05304437	      0.02668234	      0.04594772	      0.09073444	      0.06722848
    285.00000000	      2.85000000	      0.01956213	      0.05334846	      0.02596364	      0.04616014	      0.09176819	      0.06697667
    286.00000000	      2.86000000	      0.01882281	      0.05354603	      0.02587361	      0.04624441	      0.09190067	      0.06687673
    287.00000000	      2.87000000	      0.01896830	      0.05375735	      0.02640886	      0.04635755	      0.09112313	      0.06674255
    288.00000000	      2.88000000	      0.01992077	      0.05410828	      0.02753349	      0.04661841	      0.08955547	      0.06643305
    289.00000000	      2.89000000	      0.02131125	      0.05460789	      0.02900348	      0.04697725	      0.08760325	      0.06600705
    290.00000000	      2.90000000	      0.02258138	      0.05492752	      0.03034312	      0.04715675	      0.08588917	      0.06579383
    291.00000000	      2.91000000	      0.02360542	      0.05520923	      0.03139972	      0.04732055	      0.08456796	      0.06559919
    292.00000000	      2.92000000	      0.02475532	      0.05555669	      0.03249556	      0.04751322	      0.08321879	      0.06537015
    293.00000000	      2.93000000	      0.02605470	      0.05561566	      0.03370809	      0.04741911	      0.08174479	      0.06548204
    294.00000000	      2.94000000	      0.02739737	      0.05589212	      0.03494028	      0.04754398	      0.08026188	      0.06533357
    295.00000000	      2.95000000	      0.02905778	      0.05638517	      0.03640788	      0.04791358	      0.07850960	      0.06489390
    296.00000000	      2.96000000	      0.03081394	      0.05681876	      0.03793429	      0.04822611	      0.07669782	      0.06452181
    297.00000000	      2.97000000	      0.03232650	      0.05698111	      0.03921044	      0.04824197	      0.07518826	      0.06450292
    298.00000000	      2.98000000	      0.03336625	      0.05706799	      0.04001190	      0.04817048	      0.07424164	      0.06458807
    299.00000000	      2.99000000	      0.03380052	      0.05721408	      0.04021887	      0.04818670	      0.07399729	      0.06456874
    300.00000000	      3.00000000	      0.03421993	      0.05763526	      0.04036067	      0.04845665	      0.07382990	      0.06424716
    301.00000000	      3.01000000	      0.03484066	      0.05800035	      0.04062635	      0.04858139	      0.07351630	      0.06409847
    302.00000000	      3.02000000	      0.03605909	      0.05844315	      0.04134438	      0.04876382	      0.07266893	      0.06388095
    303.00000000	      3.03000000	      0.03763944	      0.05881607	      0.04228585	      0.04893997	      0.07155787	      0.06367082
    304.00000000	      3.04000000	      0.03890489	      0.05917953	      0.04284554	      0.04914850	      0.07089717	      0.06342193
    305.00000000	      3.05000000	      0.03955178	      0.05954511	      0.04274806	      0.04938273	      0.07101225	      0.06314219
    306.00000000	      3.06000000	      0.03996563	      0.05972892	      0.04237174	      0.04944513	      0.07145649	      0.06306764
    307.00000000	      3.07000000	      0.04062214	      0.05999511	      0.04218341	      0.04954358	      0.07167877	      0.06294998
    308.00000000	      3.08000000	      0.04130638	      0.06015215	      0.04197099	      0.04956709	      0.07192948	      0.06292189
    309.00000000	      3.09000000	      0.04186786	      0.06054055	      0.04154035	      0.04984651	      0.07243767	      0.06258776
    310.00000000	      3.10000000	      0.04264376	      0.06109132	      0.04125399	      0.05026170	      0.07277560	      0.06209648
    311.00000000	      3.11000000	      0.04373451	      0.06127935	      0.04116503	      0.05038026	      0.07288058	      0.06195319
    312.00000000	      3.12000000	      0.04490607	      0.06135530	      0.04104819	      0.05054185	      0.07301846	      0.06175779
    313.00000000	      3.13000000	      0.04593917	      0.06147310	      0.04075996	      0.05070219	      0.07335861	      0.06156374
    314.00000000	      3.14000000	      0.04685057	      0.06166432	      0.04035726	      0.05077009	      0.07383392	      0.06148151
    315.00000000	      3.15000000	      0.04742379	      0.06198459	      0.03968881	      0.05092237	      0.07462315	      0.06129703
    316.00000000	      3.16000000	      0.04792832	      0.06226913	      0.03903926	      0.05112082	      0.07539056	      0.06105640
    317.00000000	      3.17000000	      0.04884975	      0.06250049	      0.03889595	      0.05134418	      0.07555996	      0.06078526
    318.00000000	      3.18000000	      0.04954351	      0.06272621	      0.03878431	      0.05155211	      0.07569195	      0.06053257
    319.00000000	      3.19000000	      0.04990499	      0.06285924	      0.03858289	      0.05167261	      0.07593016	      0.06038601
    320.00000000	      3.20000000	      0.05003281	      0.06293197	      0.03837849	      0.05177833	      0.07617197	      0.06025735
    321.00000000	      3.21000000	      0.05014463	      0.06298234	      0.03830378	      0.05192443	      0.07626038	      0.06007942
    322.00000000	      3.22000000	      0.05047454	      0.06291482	      0.03852291	      0.05203877	      0.07600111	      0.05994007
    323.00000000	      3.23000000	      0.05098610	      0.06274078	      0.03899786	      0.05210322	      0.07543949	      0.05986147
    324.00000000	      3.24000000	      0.05120344	      0.06241167	      0.03930425	      0.05206502	      0.07507742	      0.05990806
    325.00000000	      3.25000000	      0.05101715	      0.06207392	      0.03935456	      0.05203319	      0.07501797	      0.05994686
    326.00000000	      3.26000000	      0.05069131	      0.06173959	      0.03942541	      0.05201587	      0.07493427	      0.05996798
    327.00000000	      3.27000000	      0.05003266	      0.06155205	      0.03936224	      0.05216176	      0.07500890	      0.05979006
