UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	med_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1251.00000000	     12.51000000	      0.07117174	      0.08377922	      0.03559363	      0.04992509	      0.07948023	      0.06249375
   1252.00000000	     12.52000000	      0.07107022	      0.08158274	      0.03583951	      0.04852641	      0.07918676	      0.06416401
   1253.00000000	     12.53000000	      0.07115722	      0.07912093	      0.03618570	      0.04689532	      0.07877412	      0.06610433
   1254.00000000	     12.54000000	      0.07141718	      0.07646280	      0.03661442	      0.04509932	      0.07826392	      0.06823332
   1255.00000000	     12.55000000	      0.07182324	      0.07370304	      0.03710233	      0.04322850	      0.07768425	      0.07044496
   1256.00000000	     12.56000000	      0.07234168	      0.07095475	      0.03762334	      0.04138701	      0.07706625	      0.07261863
   1257.00000000	     12.57000000	      0.07293594	      0.06833904	      0.03815145	      0.03968158	      0.07644068	      0.07463169
   1258.00000000	     12.58000000	      0.07357008	      0.06597510	      0.03866345	      0.03820923	      0.07583488	      0.07637228
   1259.00000000	     12.59000000	      0.07421181	      0.06366052	      0.03914085	      0.03704690	      0.07527049	      0.07775006
   1260.00000000	     12.60000000	      0.07483469	      0.06204824	      0.03957102	      0.03624515	      0.07476227	      0.07870332
   1261.00000000	     12.61000000	      0.07541942	      0.06088540	      0.03994734	      0.03582644	      0.07431786	      0.07920235
   1262.00000000	     12.62000000	      0.07595438	      0.06018554	      0.04026861	      0.03578708	      0.07393856	      0.07924932
   1263.00000000	     12.63000000	      0.07643516	      0.05993237	      0.04053790	      0.03610051	      0.07362070	      0.07887560
   1264.00000000	     12.64000000	      0.07686360	      0.06008376	      0.04076108	      0.03672104	      0.07335729	      0.07813717
   1265.00000000	     12.65000000	      0.07724660	      0.06057716	      0.04094539	      0.03758774	      0.07313978	      0.07710845
   1266.00000000	     12.66000000	      0.07759460	      0.06133656	      0.04109826	      0.03862965	      0.07295938	      0.07587485
   1267.00000000	     12.67000000	      0.07791997	      0.06228222	      0.04122646	      0.03977223	      0.07280808	      0.07452464
   1268.00000000	     12.68000000	      0.07823560	      0.06333859	      0.04133576	      0.04094441	      0.07267911	      0.07314093
   1269.00000000	     12.69000000	      0.07855358	      0.06444088	      0.04143088	      0.04208503	      0.07256686	      0.07179488
   1270.00000000	     12.70000000	      0.07888421	      0.06553927	      0.04151587	      0.04314725	      0.07246657	      0.07054092
   1271.00000000	     12.71000000	      0.07923521	      0.06660063	      0.04159460	      0.04410055	      0.07237365	      0.06941464
   1272.00000000	     12.72000000	      0.07961136	      0.06760779	      0.04167132	      0.04493034	      0.07228312	      0.06843331
   1273.00000000	     12.73000000	      0.08001435	      0.06855725	      0.04175108	      0.04563548	      0.07218899	      0.06759847
   1274.00000000	     12.74000000	      0.08044309	      0.06945570	      0.04184004	      0.04622478	      0.07208401	      0.06690001
   1275.00000000	     12.75000000	      0.08089428	      0.07031633	      0.04194539	      0.04671293	      0.07195968	      0.06632087
   1276.00000000	     12.76000000	      0.08136324	      0.07115523	      0.04207504	      0.04711661	      0.07180667	      0.06584152
   1277.00000000	     12.77000000	      0.08184469	      0.07198841	      0.04223697	      0.04745127	      0.07161555	      0.06544380
   1278.00000000	     12.78000000	      0.08233337	      0.07282911	      0.04243837	      0.04772896	      0.07137783	      0.06511357
   1279.00000000	     12.79000000	      0.08282477	      0.07368516	      0.04268464	      0.04795711	      0.07108713	      0.06484208
   1280.00000000	     12.80000000	      0.08331459	      0.07455872	      0.04297840	      0.04813863	      0.07074030	      0.06462599
   1281.00000000	     12.81000000	      0.08379852	      0.07544635	      0.04331877	      0.04827273	      0.07033835	      0.06446628
   1282.00000000	     12.82000000	      0.08427202	      0.07633967	      0.04370089	      0.04835656	      0.06988695	      0.06436642
   1283.00000000	     12.83000000	      0.08473005	      0.07753232	      0.04411593	      0.04838712	      0.06939646	      0.06433001
   1284.00000000	     12.84000000	      0.08516692	      0.07845009	      0.04455166	      0.04836312	      0.06888127	      0.06435861
   1285.00000000	     12.85000000	      0.08557630	      0.07938127	      0.04499343	      0.04828649	      0.06835864	      0.06444989
   1286.00000000	     12.86000000	      0.08595160	      0.08032489	      0.04542565	      0.04816322	      0.06784699	      0.06459671
   1287.00000000	     12.87000000	      0.08628654	      0.08128229	      0.04583348	      0.04800336	      0.06736387	      0.06478703
   1288.00000000	     12.88000000	      0.08657597	      0.08224987	      0.04620465	      0.04782016	      0.06692389	      0.06500506
   1289.00000000	     12.89000000	      0.08681693	      0.08321515	      0.04653107	      0.04762841	      0.06653669	      0.06523317
   1290.00000000	     12.90000000	      0.08700947	      0.08415688	      0.04681012	      0.04744230	      0.06620550	      0.06545447
   1291.00000000	     12.91000000	      0.08715747	      0.08504618	      0.04704531	      0.04727310	      0.06592621	      0.06565558
   1292.00000000	     12.92000000	      0.08726892	      0.08583826	      0.04724633	      0.04712714	      0.06568739	      0.06582900
   1293.00000000	     12.93000000	      0.08735554	      0.08649667	      0.04742822	      0.04700450	      0.06547120	      0.06597468
   1294.00000000	     12.94000000	      0.08743176	      0.08699584	      0.04760974	      0.04689865	      0.06525537	      0.06610039
   1295.00000000	     12.95000000	      0.08751279	      0.08731608	      0.04781098	      0.04679729	      0.06501599	      0.06622074
   1296.00000000	     12.96000000	      0.08761188	      0.08744191	      0.04805031	      0.04668421	      0.06473114	      0.06635496
   1297.00000000	     12.97000000	      0.08773698	      0.08736235	      0.04834103	      0.04654202	      0.06438492	      0.06652370
   1298.00000000	     12.98000000	      0.08788731	      0.08707271	      0.04868792	      0.04635521	      0.06397147	      0.06674533
   1299.00000000	     12.99000000	      0.08805035	      0.08657784	      0.04908434	      0.04611314	      0.06349852	      0.06703239
   1300.00000000	     13.00000000	      0.08819978	      0.08589397	      0.04951019	      0.04581248	      0.06298989	      0.06738876
   1301.00000000	     13.01000000	      0.08829510	      0.08504981	      0.04993126	      0.04545853	      0.06248637	      0.06780805
   1302.00000000	     13.02000000	      0.08828296	      0.08408688	      0.05030463	      0.04506541	      0.06204461	      0.06827346
   1303.00000000	     13.03000000	      0.08810053	      0.08305654	      0.05056160	      0.04465478	      0.06173389	      0.06875932
   1304.00000000	     13.04000000	      0.08768046	      0.08201650	      0.05064674	      0.04425344	      0.06163086	      0.06923392
   1305.00000000	     13.05000000	      0.08695599	      0.08102558	      0.05049661	      0.04389013	      0.06181250	      0.06966334
   1306.00000000	     13.06000000	      0.08586489	      0.08013806	      0.05005339	      0.04359201	      0.06234803	      0.07001559
   1307.00000000	     13.07000000	      0.08435920	      0.07939837	      0.04925896	      0.04338139	      0.06329003	      0.07026439
   1308.00000000	     13.08000000	      0.08241220	      0.07883627	      0.04810541	      0.04327323	      0.06466554	      0.07039214
   1309.00000000	     13.09000000	      0.08002600	      0.07846530	      0.04658886	      0.04327374	      0.06646812	      0.07039153
   1310.00000000	     13.10000000	      0.07723811	      0.07828536	      0.04474518	      0.04338017	      0.06865238	      0.07026583
   1311.00000000	     13.11000000	      0.07412455	      0.07828386	      0.04264557	      0.04358167	      0.07113325	      0.07002781
   1312.00000000	     13.12000000	      0.07079825	      0.07843837	      0.04039346	      0.04386106	      0.07379119	      0.06969769
   1313.00000000	     13.13000000	      0.06740072	      0.07871991	      0.03811522	      0.04419717	      0.07648357	      0.06930043
   1314.00000000	     13.14000000	      0.06408807	      0.07909642	      0.03594564	      0.04456726	      0.07906019	      0.06886284
   1315.00000000	     13.15000000	      0.06101826	      0.07953599	      0.03401033	      0.04494934	      0.08137984	      0.06841082
   1316.00000000	     13.16000000	      0.05801844	      0.08000960	      0.03240915	      0.04532416	      0.08332453	      0.06796716
   1317.00000000	     13.17000000	      0.05577420	      0.08049313	      0.03120573	      0.04567646	      0.08480887	      0.06754991
   1318.00000000	     13.18000000	      0.05405467	      0.08096840	      0.03042642	      0.04599572	      0.08578416	      0.06717159
   1319.00000000	     13.19000000	      0.05288835	      0.08142351	      0.03006751	      0.04627624	      0.08623784	      0.06683899
   1320.00000000	     13.20000000	      0.05226737	      0.08185238	      0.03010496	      0.04651673	      0.08619035	      0.06655370
   1321.00000000	     13.21000000	      0.05215229	      0.08225374	      0.03050083	      0.04671958	      0.08569047	      0.06631297
   1322.00000000	     13.22000000	      0.05247733	      0.08262983	      0.03120485	      0.04688982	      0.08480997	      0.06611086
   1323.00000000	     13.23000000	      0.05315919	      0.08298498	      0.03215407	      0.04703411	      0.08363727	      0.06593951
   1324.00000000	     13.24000000	      0.05410457	      0.08332427	      0.03327441	      0.04715973	      0.08227006	      0.06579029
   1325.00000000	     13.25000000	      0.05521846	      0.08365249	      0.03448614	      0.04727367	      0.08080697	      0.06565490
   1326.00000000	     13.26000000	      0.05641272	      0.08397334	      0.03571179	      0.04738203	      0.07933916	      0.06552611
   1327.00000000	     13.27000000	      0.05761338	      0.08428929	      0.03688426	      0.04748950	      0.07794321	      0.06539835
   1328.00000000	     13.28000000	      0.05876545	      0.08460114	      0.03795247	      0.04759922	      0.07667628	      0.06526788
   1329.00000000	     13.29000000	      0.05983466	      0.08490845	      0.03888391	      0.04771282	      0.07557419	      0.06513276
   1330.00000000	     13.30000000	      0.06080629	      0.08521020	      0.03966400	      0.04783065	      0.07465246	      0.06499258
   1331.00000000	     13.31000000	      0.06168201	      0.08550525	      0.04029311	      0.04795220	      0.07390964	      0.06484793
   1332.00000000	     13.32000000	      0.06247547	      0.08579297	      0.04078236	      0.04807656	      0.07333219	      0.06469989
   1333.00000000	     13.33000000	      0.06320770	      0.08607354	      0.04114891	      0.04820289	      0.07289961	      0.06454947
   1334.00000000	     13.34000000	      0.06390275	      0.08634822	      0.04141181	      0.04833080	      0.07258936	      0.06439711
   1335.00000000	     13.35000000	      0.06458418	      0.08661929	      0.04158875	      0.04846059	      0.07238056	      0.06424247
   1336.00000000	     13.36000000	      0.06527251	      0.08688981	      0.04169398	      0.04859333	      0.07225638	      0.06408424
