UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	MG	TA
    483.00000000	      9.66000000	      0.02738031	      0.02496003
    484.00000000	      9.68000000	      0.02756947	      0.02468516
    485.00000000	      9.70000000	      0.02776945	      0.02437255
    486.00000000	      9.72000000	      0.02797410	      0.02403433
    487.00000000	      9.74000000	      0.02817719	      0.02367927
    488.00000000	      9.76000000	      0.02837292	      0.02331566
    489.00000000	      9.78000000	      0.02855636	      0.02295279
    490.00000000	      9.80000000	      0.02872368	      0.02260049
    491.00000000	      9.82000000	      0.02887223	      0.02226864
    492.00000000	      9.84000000	      0.02900043	      0.02196669
    493.00000000	      9.86000000	      0.02910758	      0.02170311
    494.00000000	      9.88000000	      0.02919363	      0.02148484
    495.00000000	      9.90000000	      0.02925888	      0.02131669
    496.00000000	      9.92000000	      0.02930384	      0.02120079
    497.00000000	      9.94000000	      0.02932896	      0.02113662
    498.00000000	      9.96000000	      0.02933455	      0.02112245
    499.00000000	      9.98000000	      0.02932069	      0.02115767
    500.00000000	     10.00000000	      0.02928719	      0.02124362
    501.00000000	     10.02000000	      0.02923367	      0.02138179
    502.00000000	     10.04000000	      0.02915964	      0.02157165
    503.00000000	     10.06000000	      0.02906465	      0.02180990
    504.00000000	     10.08000000	      0.02894852	      0.02209073
    505.00000000	     10.10000000	      0.02881154	      0.02240648
    506.00000000	     10.12000000	      0.02865477	      0.02274821
    507.00000000	     10.14000000	      0.02848021	      0.02310622
    508.00000000	     10.16000000	      0.02829102	      0.02347058
    509.00000000	     10.18000000	      0.02809150	      0.02383165
    510.00000000	     10.20000000	      0.02788700	      0.02418050
    511.00000000	     10.22000000	      0.02768356	      0.02450935
    512.00000000	     10.24000000	      0.02748746	      0.02480681
    513.00000000	     10.26000000	      0.02730461	      0.02506453
    514.00000000	     10.28000000	      0.02714009	      0.02528426
    515.00000000	     10.30000000	      0.02699779	      0.02547029
    516.00000000	     10.32000000	      0.02688032	      0.02562191
    517.00000000	     10.34000000	      0.02678908	      0.02573888
    518.00000000	     10.36000000	      0.02672463	      0.02582130
    519.00000000	     10.38000000	      0.02668700	      0.02586941
    520.00000000	     10.40000000	      0.02667604	      0.02588342
    521.00000000	     10.42000000	      0.02669171	      0.02586338
    522.00000000	     10.44000000	      0.02673408	      0.02580922
    523.00000000	     10.46000000	      0.02680329	      0.02572070
    524.00000000	     10.48000000	      0.02689922	      0.02559760
    525.00000000	     10.50000000	      0.02702123	      0.02543986
    526.00000000	     10.52000000	      0.02716768	      0.02524780
    527.00000000	     10.54000000	      0.02733577	      0.02502189
    528.00000000	     10.56000000	      0.02752136	      0.02475699
    529.00000000	     10.58000000	      0.02771921	      0.02445290
    530.00000000	     10.60000000	      0.02792329	      0.02412000
    531.00000000	     10.62000000	      0.02812734	      0.02376839
    532.00000000	     10.64000000	      0.02832539	      0.02340607
    533.00000000	     10.66000000	      0.02851228	      0.02304211
    534.00000000	     10.68000000	      0.02868388	      0.02268626
    535.00000000	     10.70000000	      0.02883727	      0.02234844
    536.00000000	     10.72000000	      0.02897061	      0.02203824
    537.00000000	     10.74000000	      0.02908301	      0.02176443
    538.00000000	     10.76000000	      0.02917426	      0.02153439
    539.00000000	     10.78000000	      0.02924463	      0.02135352
    540.00000000	     10.80000000	      0.02929457	      0.02122463
    541.00000000	     10.82000000	      0.02932457	      0.02114780
    542.00000000	     10.84000000	      0.02933498	      0.02112138
    543.00000000	     10.86000000	      0.02932594	      0.02114429
    544.00000000	     10.88000000	      0.02929734	      0.02121749
    545.00000000	     10.90000000	      0.02924883	      0.02134267
    546.00000000	     10.92000000	      0.02917992	      0.02151992
    547.00000000	     10.94000000	      0.02909016	      0.02174663
    548.00000000	     10.96000000	      0.02897926	      0.02201756
    549.00000000	     10.98000000	      0.02884739	      0.02232546
    550.00000000	     11.00000000	      0.02869537	      0.02266163
    551.00000000	     11.02000000	      0.02852497	      0.02301653
    552.00000000	     11.04000000	      0.02833904	      0.02338024
    553.00000000	     11.06000000	      0.02814162	      0.02374299
    554.00000000	     11.08000000	      0.02793781	      0.02409564
    555.00000000	     11.10000000	      0.02773353	      0.02443010
    556.00000000	     11.12000000	      0.02753504	      0.02473671
    557.00000000	     11.14000000	      0.02734838	      0.02500447
    558.00000000	     11.16000000	      0.02717891	      0.02523292
    559.00000000	     11.18000000	      0.02703082	      0.02542738
    560.00000000	     11.20000000	      0.02690702	      0.02558757
    561.00000000	     11.22000000	      0.02680920	      0.02571313
    562.00000000	     11.24000000	      0.02673810	      0.02580409
    563.00000000	     11.26000000	      0.02669383	      0.02586067
    564.00000000	     11.28000000	      0.02667628	      0.02588312
    565.00000000	     11.30000000	      0.02668535	      0.02587152
    566.00000000	     11.32000000	      0.02672109	      0.02582583
    567.00000000	     11.34000000	      0.02678364	      0.02574585
    568.00000000	     11.36000000	      0.02687298	      0.02563133
    569.00000000	     11.38000000	      0.02698863	      0.02548216
    570.00000000	     11.40000000	      0.02712924	      0.02529854
    571.00000000	     11.42000000	      0.02729230	      0.02508123
    572.00000000	     11.44000000	      0.02747401	      0.02482638
    573.00000000	     11.46000000	      0.02766937	      0.02453166
    574.00000000	     11.48000000	      0.02787249	      0.02420452
    575.00000000	     11.50000000	      0.02807712	      0.02385685
    576.00000000	     11.52000000	      0.02827717	      0.02349636
    577.00000000	     11.54000000	      0.02846725	      0.02313192
    578.00000000	     11.56000000	      0.02864296	      0.02277314
    579.00000000	     11.58000000	      0.02880108	      0.02242993
    580.00000000	     11.60000000	      0.02893950	      0.02211203
    581.00000000	     11.62000000	      0.02905713	      0.02182846
    582.00000000	     11.64000000	      0.02915361	      0.02158698
    583.00000000	     11.66000000	      0.02922911	      0.02139355
    584.00000000	     11.68000000	      0.02928407	      0.02125168
    585.00000000	     11.70000000	      0.02931897	      0.02116207
    586.00000000	     11.72000000	      0.02933421	      0.02112332
    587.00000000	     11.74000000	      0.02933000	      0.02113400
    588.00000000	     11.76000000	      0.02930627	      0.02119457
    589.00000000	     11.78000000	      0.02926273	      0.02130676
    590.00000000	     11.80000000	      0.02919893	      0.02147124
    591.00000000	     11.82000000	      0.02911437	      0.02168609
    592.00000000	     11.84000000	      0.02900871	      0.02194668
    593.00000000	     11.86000000	      0.02888199	      0.02224617
    594.00000000	     11.88000000	      0.02873484	      0.02257621
    595.00000000	     11.90000000	      0.02856877	      0.02292738
    596.00000000	     11.92000000	      0.02838636	      0.02328984
    597.00000000	     11.94000000	      0.02819135	      0.02365371
    598.00000000	     11.96000000	      0.02798860	      0.02400966
    599.00000000	     11.98000000	      0.02778385	      0.02434931
    600.00000000	     12.00000000	      0.02758334	      0.02466421
    601.00000000	     12.02000000	      0.02739322	      0.02494189
    602.00000000	     12.04000000	      0.02721905	      0.02517953
    603.00000000	     12.06000000	      0.02706534	      0.02538236
    604.00000000	     12.08000000	      0.02693532	      0.02555110
    605.00000000	     12.10000000	      0.02683097	      0.02568525
    606.00000000	     12.12000000	      0.02675322	      0.02578476
    607.00000000	     12.14000000	      0.02670230	      0.02584984
    608.00000000	     12.16000000	      0.02667814	      0.02588073
    609.00000000	     12.18000000	      0.02668062	      0.02587757
    610.00000000	     12.20000000	      0.02670974	      0.02584034
    611.00000000	     12.22000000	      0.02676564	      0.02576888
    612.00000000	     12.24000000	      0.02684836	      0.02566294
    613.00000000	     12.26000000	      0.02695758	      0.02552235
    614.00000000	     12.28000000	      0.02709219	      0.02534722
    615.00000000	     12.30000000	      0.02724999	      0.02513817
    616.00000000	     12.32000000	      0.02742750	      0.02489332
    617.00000000	     12.34000000	      0.02762000	      0.02460827
    618.00000000	     12.36000000	      0.02782177	      0.02428777
    619.00000000	     12.38000000	      0.02802661	      0.02394451
    620.00000000	     12.40000000	      0.02822834	      0.02358642
    621.00000000	     12.42000000	      0.02842134	      0.02322208
    622.00000000	     12.44000000	      0.02860096	      0.02286097
    623.00000000	     12.46000000	      0.02876367	      0.02251298
    624.00000000	     12.48000000	      0.02890711	      0.02218794
    625.00000000	     12.50000000	      0.02902995	      0.02189508
    626.00000000	     12.52000000	      0.02913167	      0.02164253
    627.00000000	     12.54000000	      0.02921234	      0.02143677
    628.00000000	     12.56000000	      0.02927234	      0.02128194
    629.00000000	     12.58000000	      0.02931216	      0.02117946
    630.00000000	     12.60000000	      0.02933225	      0.02112828
    631.00000000	     12.62000000	      0.02933285	      0.02112675
    632.00000000	     12.64000000	      0.02931398	      0.02117481
    633.00000000	     12.66000000	      0.02927539	      0.02127407
    634.00000000	     12.68000000	      0.02921665	      0.02142567
    635.00000000	     12.70000000	      0.02913728	      0.02162837
    636.00000000	     12.72000000	      0.02903687	      0.02187818
    637.00000000	     12.74000000	      0.02891533	      0.02216877
    638.00000000	     12.76000000	      0.02877314	      0.02249208
    639.00000000	     12.78000000	      0.02861156	      0.02283893
    640.00000000	     12.80000000	      0.02843290	      0.02319952
    641.00000000	     12.82000000	      0.02824060	      0.02356393
    642.00000000	     12.84000000	      0.02803926	      0.02392267
    643.00000000	     12.86000000	      0.02783444	      0.02426708
    644.00000000	     12.88000000	      0.02763229	      0.02458933
    645.00000000	     12.90000000	      0.02743905	      0.02487682
    646.00000000	     12.92000000	      0.02726046	      0.02512413
    647.00000000	     12.94000000	      0.02710132	      0.02533525
    648.00000000	     12.96000000	      0.02696520	      0.02551250
    649.00000000	     12.98000000	      0.02685437	      0.02565524
    650.00000000	     13.00000000	      0.02676998	      0.02576332
    651.00000000	     13.02000000	      0.02671242	      0.02583691
