Toe y trajetcoriesendheader

time	leftToe	rightToe	leftCalf	rightCalf
40.53800000	32.33370216	70.90101558	153.95838727	37.15997816
40.54000000	32.45344222	69.45988932	156.26978492	36.25509792
40.54200000	32.60452442	67.87282952	158.68820379	35.53510208
40.54400000	32.72794773	66.32807590	161.06183311	34.94999575
40.54600000	32.94761090	64.76305725	163.47178662	34.46193176
40.54800000	33.02268569	63.05432470	165.85251958	33.84143303
40.55000000	33.29877829	61.09452672	168.31578795	33.14205393
40.55200000	33.34749802	58.89548208	170.75314117	33.05155337
40.55400000	33.65709495	56.17010457	173.27795110	33.75590333
40.55600000	33.77394365	52.64222195	175.83521927	34.77688715
40.55800000	34.01411204	48.93578123	178.39217405	35.65587245
40.56000000	34.21841743	45.34468804	181.01928813	36.34936131
40.56200000	34.46877924	41.96058455	183.63001451	37.02636192
40.56400000	34.80658800	38.83160109	186.31168685	37.65066174
40.56600000	35.11759571	36.05108780	189.07669082	38.23581696
40.56800000	35.52151885	32.96698106	191.81482169	38.72347696
40.57000000	36.00315728	32.29932180	194.59644930	39.19402409
40.57200000	36.59965810	33.60188508	197.33247028	39.65933913
40.57400000	37.13430533	34.34882609	200.06575269	40.06931415
40.57600000	37.84064100	34.61611780	202.81677863	40.47354267
40.57800000	38.60198967	34.29922933	205.57709746	40.89403705
40.58000000	39.52131356	33.69001520	208.38150766	41.30149807
40.58200000	40.60384158	33.17154335	211.24256288	41.65348481
40.58400000	41.70754815	32.75823583	214.16788649	41.96970235
40.58600000	43.06113681	32.50197886	217.15235660	42.24081236
40.58800000	44.48088533	32.02668157	220.22856124	42.47189721
40.59000000	45.87484932	31.65596456	223.39317699	42.60519115
40.59200000	47.69945284	31.28978570	226.59091955	42.77037423
40.59400000	49.49562732	30.82993500	229.92292192	42.88163807
40.59600000	51.25972279	30.55129497	233.23723309	43.02003953
40.59800000	53.18269755	30.32796631	236.60632655	43.21024113
40.60000000	55.17757790	30.02241177	239.98229858	43.37478719
40.60200000	57.38717035	29.86818924	243.39040854	43.58270894
40.60400000	60.67733296	29.66519829	246.75920319	43.80221661
40.60600000	63.56978460	29.53458881	250.21078281	44.01744686
40.60800000	66.05551495	29.43110720	253.58874461	44.25443869
40.61000000	68.74240211	29.41559356	257.01559985	44.52672116
40.61200000	70.96776783	29.34253080	260.39869010	44.77004325
40.61400000	73.84758358	29.33774269	263.72734372	44.97505648
40.61600000	76.45441797	29.30545074	266.99619284	45.11939108
40.61800000	78.82358274	29.31719315	270.11492229	45.17982421
40.62000000	81.33424499	29.25933429	273.18684542	45.23057190
