ANALOG
2000.000000,Hz
Sample #,Fx1,Fy1,Fz1,Mx1,My1,Mz1,RMG,LMG,RTA,LTA,SPEED,MP,S1,SYNC
Units:,N,N,N,Nmm,Nmm,Nmm,V,V,V,V,V,V,V,V
956,0.420181,-0.056681,-1.155739,1.235043,12.970115,-6.992026,0.000073,-0.000009,0.000003,0.000007,-0.054355,0.015607,0.001030,0.342789
957,0.483741,0.038822,-1.233127,14.953036,21.465250,-5.635764,-0.000046,-0.000006,-0.000005,0.000003,-0.051913,0.016827,0.000801,0.342216
958,0.397678,0.004441,-1.250268,5.187968,14.985682,-8.572022,-0.000068,-0.000006,-0.000005,0.000003,-0.051151,0.017285,0.001869,0.342140
959,0.522266,0.045068,-1.195240,5.865757,22.428406,0.277067,0.000020,-0.000003,-0.000008,0.000000,-0.051151,0.015759,0.000877,0.341644
960,0.501469,0.099064,-1.264479,14.543291,4.353678,10.940275,0.000015,0.000006,-0.000006,0.000002,-0.052219,0.013318,0.000343,0.345955
961,0.583293,0.055687,-1.093814,27.689701,22.134880,-4.293489,-0.000024,0.000015,0.000001,0.000003,-0.046573,0.017590,0.001564,1.249962
962,0.453588,0.049681,-1.330895,39.235405,-0.127958,7.110938,0.000114,0.000025,-0.000000,0.000004,-0.051151,0.018353,0.001297,1.249962
963,0.517440,0.033748,-1.307759,12.230861,16.907040,4.802135,-0.000051,0.000014,-0.000001,0.000004,-0.050693,0.017285,0.001106,1.249962
964,0.491601,0.125162,-1.114106,25.145153,-0.749768,13.655567,-0.000010,-0.000014,0.000001,0.000003,-0.051151,0.015912,0.000343,1.249962
965,0.527312,-0.132613,-1.129667,24.596603,23.550055,-9.953233,0.000022,-0.000005,-0.000000,0.000005,-0.052371,0.018353,0.001678,1.249962
966,0.522829,-0.003824,-1.169056,13.915886,21.996178,0.179010,-0.000020,-0.000003,0.000003,0.000006,-0.054507,0.016675,0.000839,0.343819
967,0.523569,-0.025958,-1.190935,17.599810,15.445229,-4.463994,-0.000080,-0.000007,-0.000000,0.000005,-0.050845,0.016522,0.000153,0.341759
968,0.524539,-0.099497,-1.275291,17.419680,17.374010,-1.259569,0.000009,0.000012,-0.000003,0.000005,-0.051303,0.015454,0.000839,0.343056
969,0.517366,-0.066250,-1.224114,17.589365,7.349767,8.775127,0.000016,0.000007,-0.000006,0.000004,-0.050082,0.015759,-0.000458,0.343056
970,0.473344,-0.113846,-1.167499,20.973362,19.825220,-7.158010,0.000067,0.000013,0.000004,0.000009,-0.050998,0.016980,0.001793,0.336914
971,0.670518,-0.146508,-0.970166,14.271616,36.939526,-26.496769,0.000010,-0.000012,0.000000,0.000005,-0.047641,0.017590,0.001717,1.249962
972,0.592054,-0.101594,-1.178255,18.303434,28.753857,-1.388587,-0.000031,-0.000012,-0.000000,0.000009,-0.054965,0.019269,0.000420,1.249962
973,0.541288,-0.135900,-1.296988,2.646865,12.288177,-12.444577,0.000002,-0.000005,-0.000001,0.000010,-0.050998,0.017438,0.001450,1.249962
974,0.387163,-0.099935,-1.085596,7.242845,17.526979,-29.809418,0.000028,0.000001,0.000003,0.000007,-0.050693,0.022168,0.000992,1.249962
975,0.550669,-0.129497,-1.399066,17.294939,8.002134,-18.286146,0.000020,0.000007,-0.000005,-0.000002,-0.052524,0.018048,0.000725,1.249962
976,0.528514,-0.128392,-1.323415,10.285921,17.531219,-21.150227,0.000010,0.000005,0.000001,0.000002,-0.052829,0.016217,0.001068,0.343246
977,0.538017,-0.092762,-1.287870,12.778881,21.397978,-13.075491,0.000005,0.000015,-0.000004,0.000008,-0.051151,0.017285,0.001030,0.344925
978,0.610847,-0.039866,-1.269679,-1.028795,-1.172423,-16.459381,0.000009,0.000020,0.000000,0.000001,-0.051303,0.013470,-0.000191,0.344887
979,0.557951,-0.014088,-1.246986,19.568199,20.390099,-12.551367,0.000009,0.000007,-0.000000,0.000001,-0.050845,0.017438,-0.000725,0.343170
980,0.523078,0.001603,-1.208077,17.850973,17.438787,-7.277126,0.000007,0.000005,-0.000001,-0.000003,-0.051761,0.016522,0.000877,0.350876
981,0.721552,0.071671,-1.149985,13.822237,18.313921,-8.873497,0.000004,-0.000009,-0.000005,0.000014,-0.048557,0.017590,0.000191,1.249962
982,0.594539,0.034005,-1.251330,8.808842,16.060503,-8.397094,-0.000006,0.000002,0.000003,0.000005,-0.051303,0.017133,0.001144,1.249962
983,0.540911,0.093359,-1.167371,14.193057,17.979963,3.264487,0.000002,-0.000001,0.000005,0.000006,-0.050235,0.017438,0.000839,1.249962
984,0.612081,0.156933,-1.136927,-1.315334,32.661488,18.935947,-0.000011,-0.000003,0.000001,0.000010,-0.050998,0.017285,0.001030,1.249962
985,0.452745,0.088868,-1.199558,7.194814,13.221813,6.545225,-0.000014,0.000003,-0.000005,0.000003,-0.050845,0.018201,0.001335,1.249962
986,0.512283,0.079582,-1.053850,2.781410,20.593815,4.673329,-0.000020,-0.000009,-0.000003,0.000002,-0.052676,0.017285,0.000038,0.339699
987,0.466074,0.011170,-1.095346,10.038736,17.730223,-5.247007,0.000044,-0.000020,-0.000003,0.000005,-0.051913,0.016827,0.000725,0.340767
988,0.438849,0.021920,-1.482750,-7.021364,1.692174,-0.366077,0.000052,0.000001,0.000005,0.000004,-0.051608,0.016370,0.001945,0.337563
989,0.422276,-0.019342,-1.295256,13.638956,15.244450,-8.043908,0.000029,-0.000003,0.000005,0.000004,-0.050998,0.015302,0.000687,0.344963
990,0.505808,-0.046317,-1.258909,3.983119,30.528259,1.362126,-0.000017,0.000013,-0.000000,0.000006,-0.052829,0.015607,0.001564,0.343018
991,0.604240,-0.063076,-1.050694,9.789602,39.072948,-18.530987,-0.000004,0.000013,0.000000,0.000005,-0.047031,0.015759,0.001411,1.249962
992,0.500557,-0.111308,-1.051082,1.953232,27.724903,-7.475747,-0.000010,-0.000017,-0.000005,0.000002,-0.049930,0.018658,0.001183,1.249962
993,0.438925,-0.110896,-1.359507,6.176462,13.090605,-9.736407,-0.000007,-0.000010,-0.000005,0.000007,-0.052066,0.017590,0.001297,1.249962
994,0.346750,-0.030472,-1.105351,8.620803,20.632288,-12.787052,0.000006,0.000009,0.000001,0.000002,-0.051608,0.020795,0.001106,1.249962
995,0.463993,-0.130283,-1.133075,11.724779,5.818810,-15.761750,0.000043,0.000008,0.000003,0.000005,-0.050845,0.019269,-0.000534,1.249962
996,0.521732,-0.170749,-1.142358,9.020732,20.754622,-13.342979,-0.000012,0.000013,0.000003,0.000006,-0.055576,0.016370,0.000343,0.346413
997,0.518115,-0.112483,-1.385276,2.680007,-1.022302,-7.480056,0.000008,0.000002,-0.000002,0.000007,-0.049472,0.016217,0.000343,0.344467
998,0.496200,-0.115607,-1.067883,1.852179,13.554762,-14.475885,-0.000020,-0.000010,-0.000002,0.000005,-0.050998,0.016064,0.001183,0.341911
999,0.601659,-0.083225,-1.244832,1.711116,22.603195,-11.367911,0.000000,0.000001,-0.000004,0.000008,-0.050693,0.017438,0.000801,0.342484
1000,0.593310,-0.089311,-1.055534,13.641718,7.418450,-11.017173,0.000009,0.000010,-0.000003,0.000006,-0.051151,0.012555,-0.000687,0.345764
1001,0.728478,-0.164303,-1.082650,22.692495,46.560993,-35.991531,0.000003,0.000000,0.000007,0.000003,-0.048709,0.016370,0.001526,1.249962
1002,0.586486,-0.055894,-1.094453,-0.024814,26.618099,-13.526604,0.000010,0.000006,0.000002,0.000003,-0.051913,0.015607,0.001297,1.249962
1003,0.644317,-0.017559,-1.172415,17.433834,20.450106,-21.205692,0.000017,0.000009,-0.000004,0.000001,-0.051608,0.018811,0.000153,1.249962
1004,0.601730,-0.036531,-1.060600,3.499731,22.073105,-16.021334,0.000031,-0.000001,0.000002,0.000005,-0.049930,0.017896,0.001144,1.249962
1005,0.488572,-0.024616,-1.256893,16.799728,18.063009,-17.521639,0.000020,-0.000012,-0.000000,0.000002,-0.050845,0.019727,0.000610,1.249962
1006,0.562071,-0.083980,-1.438712,10.780543,25.564301,-11.577174,0.000010,-0.000005,-0.000004,0.000008,-0.054660,0.016827,0.000572,0.344734
1007,0.518285,-0.032979,-1.364822,27.938759,5.671206,-8.392170,0.000036,0.000008,-0.000003,0.000005,-0.050693,0.018658,0.000763,0.341454
1008,0.570642,-0.005378,-1.298438,4.945172,18.258436,1.131021,-0.000021,0.000012,-0.000002,0.000004,-0.051151,0.017590,0.000725,0.344048
1009,0.499866,0.111942,-1.236740,10.808908,24.003529,15.082966,-0.000041,0.000015,-0.000006,0.000002,-0.052676,0.015912,0.000534,0.341148
1010,0.586448,-0.000270,-1.187789,2.592530,20.677349,7.759501,-0.000013,0.000005,-0.000002,0.000008,-0.049014,0.020947,0.000305,0.340042
1011,0.625394,-0.030960,-1.060640,31.055662,35.615852,-12.901379,-0.000001,-0.000004,0.000005,0.000008,-0.047946,0.015607,0.000916,1.249962
1012,0.463089,-0.062847,-1.210552,-1.164912,24.872618,1.116370,0.000001,-0.000009,0.000003,0.000006,-0.053134,0.018201,0.000610,1.249962
1013,0.515261,0.001481,-1.270081,-11.659070,7.196460,4.402212,0.000031,-0.000013,0.000001,0.000001,-0.052066,0.017285,0.000076,1.249962
1014,0.371254,-0.022415,-1.152045,0.764233,14.926389,-3.392659,0.000001,0.000001,0.000003,0.000003,-0.050388,0.018353,0.001564,1.249962
1015,0.367108,-0.017912,-1.316584,3.991525,20.393047,2.309667,0.000020,0.000006,-0.000003,0.000003,-0.052524,0.018658,0.000610,1.249962
1016,0.442880,-0.040712,-1.321800,15.231394,29.236671,1.484657,0.000030,0.000001,0.000003,0.000007,-0.055423,0.021100,-0.000916,0.355072
1017,0.398994,-0.139698,-1.273462,-0.013655,11.826649,-9.348062,0.000003,0.000010,0.000004,0.000002,-0.054355,0.015912,0.000420,0.343208
1018,0.350772,-0.015835,-1.264442,13.033106,2.433832,-7.755222,-0.000050,-0.000007,-0.000001,0.000004,-0.050845,0.016827,0.000381,0.342903
1019,0.458216,-0.035327,-1.236306,-2.034169,-0.820032,-0.402358,0.000062,-0.000013,-0.000006,0.000010,-0.052371,0.017743,0.000534,0.339890
1020,0.424883,-0.015333,-1.095025,1.976554,6.798604,4.799689,0.000006,0.000002,-0.000002,0.000007,-0.050845,0.016064,0.001640,0.340424
1021,0.661422,-0.085524,-1.181355,15.218513,49.154465,-15.009821,-0.000008,0.000017,-0.000004,0.000002,-0.048251,0.017896,0.000687,1.249962
1022,0.535488,-0.094443,-1.215997,7.300752,20.092531,0.349668,0.000000,0.000013,-0.000004,-0.000008,-0.053134,0.017896,0.000763,1.249962
1023,0.530903,-0.066428,-1.165641,6.131283,21.672165,8.794472,0.000006,-0.000020,-0.000009,0.000010,-0.051151,0.017590,0.001106,1.249962
1024,0.657002,-0.005015,-1.172122,11.732011,16.995220,6.092737,-0.000006,-0.000004,-0.000004,0.000005,-0.051913,0.017133,0.000267,1.249962
1025,0.643346,0.003268,-1.193244,12.842938,19.023602,11.569314,0.000015,0.000005,-0.000003,0.000004,-0.050082,0.019116,0.000801,1.249962
1026,0.566791,-0.000579,-1.183917,15.936616,16.687866,4.992033,0.000033,0.000003,0.000003,0.000001,-0.054050,0.016064,0.001183,0.342789
1027,0.580988,0.028200,-1.006078,11.057959,21.449579,14.845015,0.000014,0.000001,-0.000003,0.000005,-0.048557,0.018201,0.001183,0.341759
1028,0.571241,-0.040968,-1.214042,17.367605,23.438801,7.682175,-0.000018,0.000002,-0.000003,0.000002,-0.050845,0.016217,0.003242,0.344353
1029,0.525782,0.003175,-1.262070,-1.198321,0.642806,11.045790,0.000010,0.000001,-0.000000,0.000004,-0.051608,0.016980,0.001411,0.346527
1030,0.506731,-0.034563,-1.196536,6.427201,16.741789,3.256915,0.000029,0.000001,0.000001,0.000009,-0.052524,0.021863,-0.000343,0.342674
1031,0.605264,-0.032857,-0.893447,24.809736,42.084732,-11.677484,-0.000052,0.000003,-0.000004,0.000003,-0.048862,0.018658,0.000229,1.249962
1032,0.479637,-0.090510,-1.191148,2.685866,11.780476,-5.979700,-0.000060,0.000001,-0.000004,0.000004,-0.050998,0.015149,0.000267,1.249962
1033,0.507715,-0.052841,-1.172009,5.820087,8.677681,-3.885510,0.000013,-0.000005,-0.000001,0.000003,-0.052829,0.017438,0.000801,1.249962
1034,0.590201,-0.051917,-1.306098,9.233934,13.728933,-7.456076,0.000033,0.000004,0.000002,0.000001,-0.051913,0.017743,0.001221,1.249962
1035,0.414294,-0.107029,-1.069431,8.143939,17.040970,-12.731135,0.000023,0.000007,0.000003,0.000007,-0.049625,0.019879,0.000916,1.249962
1036,0.404393,-0.070199,-1.096199,9.416618,13.395402,-10.414744,0.000039,0.000007,-0.000001,0.000003,-0.054965,0.018201,0.000114,0.343628
1037,0.401233,-0.058276,-1.337765,-3.838289,3.111300,-3.695653,0.000012,-0.000002,0.000001,0.000008,-0.052676,0.016370,0.001030,0.344582
1038,0.408351,-0.094880,-1.255491,7.627454,12.058616,-12.101442,-0.000020,0.000003,-0.000001,0.000002,-0.051456,0.016980,0.001526,0.344467
1039,0.364068,-0.046438,-1.325720,10.410392,25.971247,-7.420649,-0.000000,0.000000,-0.000007,0.000004,-0.051456,0.016827,0.000496,0.344849
1040,0.507493,-0.019694,-1.375615,1.708158,12.236844,-12.281919,0.000027,-0.000004,-0.000007,-0.000000,-0.051456,0.017133,0.000877,0.345306
1041,0.626882,-0.043874,-1.096780,33.533287,29.742943,-17.907442,0.000044,-0.000001,0.000004,0.000003,-0.048557,0.021100,0.002327,1.249962
1042,0.458263,-0.121212,-1.283912,12.218593,21.831030,-11.960199,0.000083,-0.000002,0.000006,0.000008,-0.053439,0.017285,0.000877,1.249962
1043,0.449841,0.038246,-1.232379,1.557316,23.126741,0.915690,-0.000005,0.000008,-0.000002,-0.000004,-0.050540,0.016980,0.000839,1.249962
1044,0.430911,0.003097,-1.300341,13.609762,16.070868,11.973965,-0.000071,-0.000003,-0.000005,0.000006,-0.051456,0.018048,0.001030,1.249962
1045,0.513232,0.030511,-1.186262,1.638316,5.404336,4.153202,-0.000052,-0.000000,-0.000001,0.000010,-0.051303,0.016370,0.001869,1.249962
1046,0.551787,0.016514,-1.312558,16.557735,12.311297,5.674786,-0.000028,-0.000005,-0.000006,0.000006,-0.053592,0.013776,0.000076,0.346222
1047,0.566305,0.010538,-1.160944,13.214134,17.726242,-0.636197,0.000007,-0.000014,-0.000005,0.000003,-0.050388,0.016217,0.000801,0.339622
1048,0.523983,-0.011035,-1.137708,18.873390,24.842419,5.035763,0.000049,-0.000001,-0.000003,0.000005,-0.049472,0.017133,0.000381,0.342598
1049,0.547572,0.037592,-1.098982,21.758848,19.498030,7.941217,-0.000012,0.000013,0.000002,0.000008,-0.051608,0.015607,0.000877,0.343132
1050,0.523518,-0.051449,-1.090043,2.387776,13.986807,4.861110,0.000049,-0.000006,0.000002,0.000008,-0.051913,0.015149,0.000076,0.345497
1051,0.495441,-0.014136,-1.020481,31.856754,15.850601,-10.880304,0.000016,-0.000001,-0.000002,0.000004,-0.048557,0.023084,0.001106,1.249962
1052,0.460571,0.003458,-1.229858,7.911853,12.964371,10.512752,0.000000,0.000013,0.000004,0.000002,-0.053592,0.018506,0.001030,1.249962
1053,0.475657,0.002676,-1.274211,18.651258,4.093486,4.825324,0.000007,0.000015,0.000000,0.000003,-0.051303,0.016675,0.000381,1.249962
1054,0.402760,-0.022678,-1.183727,1.108428,16.512573,5.492048,0.000026,-0.000004,-0.000001,0.000004,-0.051151,0.016522,-0.000992,1.249962
1055,0.424413,-0.067412,-1.363335,13.001578,25.225498,3.598577,-0.000034,-0.000009,0.000000,0.000003,-0.051456,0.015759,0.001068,1.249962
1056,0.387370,-0.046720,-1.398551,3.516716,13.108349,6.431567,0.000036,0.000001,-0.000003,0.000003,-0.055270,0.018201,0.000877,0.343971
1057,0.405459,0.009394,-1.226555,-5.160583,14.906417,3.533476,0.000060,-0.000005,0.000001,0.000009,-0.051913,0.017133,0.000648,0.344772
1058,0.428789,0.091654,-1.262939,2.837300,22.804123,13.196576,-0.000014,-0.000000,-0.000005,-0.000001,-0.049930,0.015149,-0.000153,0.340462
1059,0.452873,0.048195,-1.311257,3.454420,21.676310,1.570228,-0.000019,-0.000007,-0.000008,0.000007,-0.050845,0.017438,0.000191,0.345116
1060,0.408321,0.062252,-1.333708,7.039669,16.948374,8.474042,0.000012,-0.000002,-0.000003,0.000006,-0.050998,0.016827,0.000572,0.344582
1061,0.500630,-0.002861,-1.109403,23.249977,39.906044,-7.583306,-0.000047,0.000001,0.000003,0.000005,-0.047336,0.016980,0.000687,1.249962
1062,0.375248,0.168853,-1.203006,6.786213,15.354877,8.052903,0.000004,0.000002,0.000004,0.000003,-0.050388,0.016980,0.001793,1.249962
1063,0.524607,0.091103,-1.220981,9.030298,10.963356,7.932801,0.000005,0.000002,0.000000,0.000004,-0.050082,0.015912,0.000572,1.249962
1064,0.557803,0.050309,-1.107872,14.495612,22.264605,-2.021327,0.000004,0.000002,-0.000003,0.000003,-0.051303,0.016217,0.000343,1.249962
1065,0.470646,-0.004019,-1.170669,23.713226,27.552155,-1.189008,0.000022,-0.000001,-0.000000,0.000004,-0.050693,0.019116,0.000153,1.249962
1066,0.461959,0.040411,-1.178201,15.218290,15.631852,-3.758506,0.000031,-0.000004,0.000002,0.000003,-0.054202,0.014844,0.000687,0.342598
1067,0.473856,-0.051464,-1.188369,13.211306,2.006929,-5.959380,-0.000089,0.000014,0.000001,0.000005,-0.050693,0.017133,0.000687,0.342140
1068,0.512465,-0.038939,-1.165790,7.200623,13.460197,-3.216037,0.000067,-0.000002,-0.000004,0.000006,-0.052982,0.013623,0.001183,0.341377
1069,0.440760,-0.079628,-1.237735,27.447697,11.534540,-2.075963,0.000044,-0.000015,0.000000,0.000010,-0.051761,0.016980,0.001564,0.341339
1070,0.573284,-0.074598,-1.177932,13.013501,19.245377,-6.045068,0.000013,0.000007,0.000000,0.000005,-0.050540,0.016980,0.000992,0.345154
1071,0.754266,-0.126693,-1.120263,31.919775,29.259373,-9.493726,0.000004,0.000021,0.000000,-0.000003,-0.047946,0.013165,0.001144,1.249962
1072,0.461240,-0.012228,-1.099083,4.938862,9.021923,2.875674,0.000003,-0.000013,0.000000,0.000004,-0.051761,0.014844,0.001183,1.249962
1073,0.514759,-0.069604,-1.222494,3.772482,18.316322,-2.661640,0.000018,-0.000012,0.000001,0.000008,-0.051303,0.017590,0.000916,1.249962
1074,0.536255,0.009907,-1.201978,5.532530,8.537894,10.523299,0.000031,0.000027,0.000000,0.000003,-0.047488,0.015454,0.001678,1.249962
1075,0.487743,0.076312,-1.156738,-6.996380,13.902502,10.591535,-0.000029,0.000047,-0.000005,-0.000001,-0.051151,0.017743,0.001183,1.249962
1076,0.552343,-0.004843,-1.277942,17.483467,11.118191,4.980062,-0.000052,-0.000002,-0.000005,0.000008,-0.053592,0.016980,0.000877,0.340309
1077,0.615021,0.042871,-1.141217,20.792700,18.170053,7.852593,0.000000,-0.000015,0.000001,0.000005,-0.051608,0.014539,-0.000534,0.347710
1078,0.603652,-0.060606,-1.261332,11.689671,9.047918,-2.641259,0.000023,-0.000015,-0.000003,0.000005,-0.052219,0.016217,0.001068,0.345459
1079,0.669337,0.041699,-1.296299,15.624161,36.288815,-2.487517,0.000032,-0.000007,-0.000001,0.000005,-0.052066,0.015607,0.000610,0.341873
1080,0.700233,0.090923,-1.155173,6.691051,27.877914,3.084082,0.000016,0.000001,-0.000000,0.000005,-0.050845,0.015759,0.000839,0.342827
1081,0.785018,0.034628,-1.042197,35.406567,44.010715,-12.026977,0.000010,-0.000002,-0.000005,0.000004,-0.047794,0.016064,0.000648,1.249962
1082,0.471767,0.095560,-1.130300,10.463784,10.867823,3.429234,0.000016,-0.000019,0.000002,0.000010,-0.050693,0.019421,0.001907,1.249962
1083,0.638545,0.024136,-1.236438,7.072344,8.777473,3.664404,0.000058,-0.000007,0.000002,0.000004,-0.050693,0.018506,0.001106,1.249962
1084,0.577235,-0.019858,-1.280152,22.577988,11.050358,2.395707,-0.000033,0.000015,-0.000002,-0.000002,-0.051303,0.017896,0.000420,1.249962
1085,0.541687,0.006264,-1.310621,1.070458,16.340729,4.236728,-0.000034,0.000018,-0.000004,0.000003,-0.050540,0.017743,0.000916,1.249962
1086,0.555944,-0.007612,-1.212708,14.591351,23.162773,5.909976,-0.000036,-0.000007,-0.000003,0.000008,-0.054050,0.017285,0.000687,0.341110
1087,0.623525,-0.028080,-1.293877,10.339927,14.100173,14.973970,0.000009,0.000005,-0.000001,0.000002,-0.050693,0.017285,0.001106,0.343132
1088,0.517034,-0.041870,-1.228342,10.108837,18.947750,4.896277,0.000031,0.000012,0.000003,0.000005,-0.050540,0.016370,0.001068,0.340614
1089,0.493611,0.003881,-1.242211,8.207276,18.328478,6.476277,0.000007,0.000000,0.000000,0.000005,-0.051303,0.015759,0.001259,0.342751
1090,0.466649,-0.074994,-1.462013,6.619028,-2.257796,0.587655,-0.000008,0.000000,0.000004,0.000005,-0.050998,0.016675,0.000420,0.342102
1091,0.509891,-0.098241,-1.186043,20.214823,29.769756,-6.334234,-0.000000,0.000019,-0.000001,0.000006,-0.047946,0.018658,0.000877,1.249962
1092,0.451797,-0.018466,-1.312984,-2.726016,14.437052,6.517357,0.000028,0.000004,-0.000004,0.000005,-0.051608,0.017133,-0.000534,1.249962
1093,0.384649,-0.058859,-1.221486,6.055923,21.981354,6.753440,0.000047,-0.000010,0.000004,0.000003,-0.051456,0.017285,0.000877,1.249962
1094,0.375580,-0.071217,-1.378331,3.793819,19.638618,-5.580633,0.000019,-0.000003,0.000004,0.000005,-0.053134,0.008740,0.000954,1.249962
1095,0.403828,-0.022544,-1.150508,14.064845,26.488493,0.260926,-0.000020,-0.000003,0.000001,0.000001,-0.051456,0.018048,0.001221,1.249962
1096,0.452055,0.000841,-1.262585,13.583231,25.735352,-5.916108,0.000005,-0.000005,-0.000003,0.000006,-0.051761,0.016827,0.000191,0.343666
1097,0.445535,0.019352,-1.315664,3.761386,12.070860,-1.929589,0.000034,0.000002,-0.000009,-0.000001,-0.050845,0.016370,0.001488,0.344467
1098,0.478339,0.023334,-1.293916,1.090089,29.716667,-0.642383,-0.000000,-0.000007,-0.000004,-0.000002,-0.051151,0.016217,0.000191,0.329094
1099,0.503321,-0.148309,-1.196757,2.564606,19.139013,-24.488119,-0.000025,-0.000001,0.000002,0.000007,-0.052219,0.016370,0.000648,0.344162
1100,0.425752,0.024600,-1.330825,10.843562,12.026420,1.433445,0.000001,0.000001,-0.000004,0.000004,-0.051761,0.015759,0.000458,0.341377
1101,0.702628,-0.027108,-0.926968,24.518143,33.926373,-20.552618,0.000001,-0.000002,-0.000001,0.000004,-0.048251,0.017438,0.000534,1.249962
1102,0.563846,0.012932,-1.236251,16.787401,8.188705,-2.606421,0.000022,-0.000004,0.000003,0.000007,-0.051456,0.019269,0.002289,1.249962
1103,0.576563,-0.052874,-1.265300,12.529364,22.322197,-10.293615,0.000019,0.000001,-0.000000,0.000008,-0.051151,0.040631,0.000954,1.249962
1104,0.646044,0.053440,-1.249846,1.053971,20.618187,3.099952,0.000031,0.000003,0.000005,0.000001,-0.049472,0.018964,0.000191,1.249962
1105,0.590380,-0.012668,-1.377258,0.636205,19.941408,-3.722684,0.000032,0.000028,0.000001,0.000010,-0.053439,0.017438,0.000420,1.249962
1106,0.663210,0.035488,-1.495088,-16.890078,2.355900,10.679261,0.000030,0.000015,-0.000002,0.000006,-0.054202,0.017285,0.000229,0.341606
